Date,Close,High,Low,Open,Volume,ticker
2025-05-12,187628.03125,187628.03125,183411.67099719102,183890.80284410113,569602,005380.KS
2025-05-13,188490.46875,189736.21155312657,186957.24683845957,189161.25333629892,462830,005380.KS
2025-05-14,188873.765625,190023.68200627854,186190.62740201675,188969.59199010654,557318,005380.KS
2025-05-15,184849.0625,188682.11719155003,184178.27792897876,187053.06894764127,469355,005380.KS
2025-05-16,185711.5,186573.93730650155,184944.8890608875,185232.3681630547,311743,005380.KS
2025-05-19,183028.375,184944.90248691099,182070.1112565445,184944.90248691099,378893,005380.KS
2025-05-20,181590.96875,185998.98171174142,181590.96875,184753.2389182058,422756,005380.KS
2025-05-21,180153.578125,182405.49785156248,179578.6198969415,181590.97369514627,558502,005380.KS
2025-05-22,174787.296875,179195.3098444353,174308.16503049617,179195.3098444353,982354,005380.KS
2025-05-23,172391.640625,174883.12625938022,171816.6824016815,174787.29988882714,829741,005380.KS
2025-05-26,174308.171875,175362.26197429906,172199.99167640187,172583.2971670561,623947,005380.KS
2025-05-27,174308.171875,174308.171875,172774.9499123832,173158.2554030374,502985,005380.KS
2025-05-28,178141.21875,178524.52422337278,174787.29585798818,174787.29585798818,611926,005380.KS
2025-05-29,185523.296875,187465.94919829845,180958.0639152487,184163.4402486911,1093538,005380.KS
2025-05-30,179986.75,182123.66770102538,179986.75,182026.53507825147,781444,005380.KS
2025-06-02,178724.015625,180181.0048828125,177849.8220703125,179306.811328125,538182,005380.KS
2025-06-04,180666.671875,181152.3349714382,178821.15210853497,179792.4783014113,577325,005380.KS
2025-06-05,184163.453125,187465.96230551158,180666.67869857594,180666.67869857594,797915,005380.KS
2025-06-09,192128.3125,192711.108190091,186786.01867416583,187368.81436425683,1665140,005380.KS
2025-06-10,191351.265625,195722.23362151015,190185.67415926396,195236.5705107868,998951,005380.KS
2025-06-11,195236.5625,195722.225590796,193293.91013681592,193391.04275497512,649618,005380.KS
2025-06-12,195722.234375,198636.21305055832,194750.90814981388,195722.234375,885521,005380.KS
2025-06-13,193293.921875,194070.9828674623,191157.00414572863,193682.45237123113,933606,005380.KS
2025-06-16,195722.234375,196207.89748759306,190574.20538151366,192613.99045440447,500547,005380.KS
2025-06-17,199121.859375,202035.83780487804,194750.89173018292,196693.5440167683,950447,005380.KS
2025-06-18,200093.203125,201064.52935376213,194750.90886680825,196693.56132433252,575644,005380.KS
2025-06-19,201064.53125,205435.4993206522,199607.54189311594,203492.84684480677,538891,005380.KS
2025-06-20,203978.515625,204464.17875744047,199607.5474330357,202035.8630952381,662635,005380.KS
2025-06-23,195722.234375,200093.20238833746,194750.90814981388,199607.5392757444,935001,005380.KS
2025-06-24,200093.203125,202035.85558252427,197179.2244387136,200578.86623938108,718116,005380.KS
2025-06-25,210777.78125,215148.74906394008,200093.19326036866,200578.85635080645,1789517,005380.KS
2025-06-26,203492.84375,208835.13797732696,202035.85441527446,208349.47486575178,814616,005380.KS
2025-06-27,199121.859375,204949.81623475612,197179.20708841464,204949.81623475612,764378,005380.KS
2025-06-30,197664.875,201064.51658476656,197664.875,198636.20116707616,492507,005380.KS
2025-07-01,203978.515625,208349.4838169643,197664.89490327382,198150.5580357143,1059697,005380.KS
2025-07-02,207378.140625,211749.10846018736,203978.49897540984,208835.1299033958,1058819,005380.KS
2025-07-03,208349.484375,210777.8000437063,205435.50557255244,208835.14750874127,562758,005380.KS
2025-07-04,204464.171875,210292.12926811163,203978.50875890735,208349.4768037411,415693,005380.KS
2025-07-07,202521.515625,204464.16805305754,201064.52630395684,203978.50494604316,398058,005380.KS
2025-07-08,204949.828125,205435.4912248223,199607.534026955,201064.5233264218,499225,005380.KS
2025-07-09,203492.84375,203492.84375,199607.53885739855,202521.51752684964,524731,005380.KS
2025-07-10,202035.859375,205435.5012394832,199607.54375751203,203978.51186899038,719453,005380.KS
2025-07-11,202035.859375,205435.5012394832,201550.1962515024,203007.1856219952,592335,005380.KS
2025-07-14,210777.78125,211749.10743087556,202035.8456221198,202521.50871255758,1241993,005380.KS
2025-07-15,204949.828125,211263.44842268957,203492.8388255332,210777.7853228673,1111748,005380.KS
2025-07-16,201550.1875,204949.82921686748,201550.1875,204949.82921686748,492782,005380.KS
2025-07-17,203978.515625,205921.16815476192,199607.5474330357,202521.52622767858,611349,005380.KS
2025-07-18,204464.171875,206406.82433937053,202521.51941062944,203978.50875890735,317353,005380.KS
2025-07-21,203007.1875,204464.1768839713,202035.86124401912,203492.8506279904,460835,005380.KS
2025-07-22,200578.859375,203492.83796156175,198636.20698395884,203007.17486380145,441603,005380.KS
2025-07-23,215634.421875,216605.74809966216,206892.48585304053,206892.48585304053,2832242,005380.KS
2025-07-24,211263.453125,219034.06289511494,208349.4744612069,214663.09489942528,1417925,005380.KS
2025-07-25,210292.125,214663.0929561201,207863.80946882218,208835.1356812933,665815,005380.KS
2025-07-28,212234.765625,216120.0702588673,209806.45022883295,215148.74410040045,692799,005380.KS
2025-07-29,211749.109375,212234.7724698968,207863.80461582568,211263.4462801032,646415,005380.KS
2025-07-30,216605.734375,221462.36519058296,209320.78815162557,209320.78815162557,1239327,005380.KS
2025-07-31,206892.484375,226319.0087294601,205921.15815727698,226319.0087294601,2956498,005380.KS
2025-08-01,203978.515625,209320.81008184524,203978.515625,204949.84188988095,1083280,005380.KS
2025-08-04,204949.828125,206406.81742446683,201064.5233264218,203978.50192535546,651682,005380.KS
2025-08-05,204464.171875,208835.13991983372,203492.84564281473,206892.48745546318,480510,005380.KS
2025-08-06,204464.171875,205435.49810718527,202521.51941062944,203007.18252672208,385330,005380.KS
2025-08-07,206406.8125,208835.12794117647,204949.8232352941,207378.1386764706,421547,005380.KS
2025-08-08,206406.8125,207863.8017647059,205435.48632352942,206406.8125,440664,005380.KS
2025-08-11,206406.8125,207378.1386764706,205435.48632352942,206892.4755882353,298656,005380.KS
2025-08-12,206892.484375,209806.463028169,205435.49504841547,205921.15815727698,347183,005380.KS
2025-08-13,209806.453125,209806.453125,207863.80078125,209320.7900390625,377571,005380.KS
2025-08-14,211263.453125,212720.44245689656,209806.46379310347,209806.46379310347,546695,005380.KS
2025-08-18,210292.125,211749.11431870668,208835.1356812933,211263.45121247112,405813,005380.KS
2025-08-19,212720.421875,212720.421875,208835.11736586757,210292.10655679222,442222,005380.KS
2025-08-20,214177.4375,215634.42687074828,211263.4587585034,212234.78500566893,784564,005380.KS
2025-08-21,215148.765625,218062.74439193003,214177.43936935667,214663.10249717833,601284,005380.KS
2025-08-22,213691.78125,217091.4232244318,213206.11811079545,215634.43380681818,401067,005380.KS
2025-08-25,215634.421875,215634.421875,211263.45386402027,215148.7587626689,419600,005380.KS
2025-08-26,212234.765625,215634.40717963388,211263.4394665332,214177.41794193364,806670,005380.KS
2025-08-27,213691.78125,214663.1075284091,212234.79183238637,212720.45497159092,337163,005380.KS
2025-08-28,218112.96875,221060.44130067568,214183.00534909908,214674.25077421172,734689,005380.KS
2025-08-29,216148.0,220569.20909090908,214674.26363636364,219095.47272727272,606655,005380.KS
2025-09-01,216639.25,219095.47732426305,215165.5136054422,216639.25,504672,005380.KS
2025-09-02,216148.0,217130.4909090909,213200.52727272728,217130.4909090909,365383,005380.KS
2025-09-03,217621.734375,219586.71617522574,214674.2616746614,214674.2616746614,459718,005380.KS
2025-09-04,217621.734375,217621.734375,215656.75257477426,217130.48892494355,249504,005380.KS
2025-09-05,216148.0,218604.22727272726,215656.75454545455,218112.9818181818,245652,005380.KS
2025-09-08,214674.25,214674.25,211726.77745995423,214183.00457665903,382254,005380.KS
2025-09-09,215165.484375,216639.22056934933,214674.23897688356,215656.72977311644,407652,005380.KS
2025-09-10,216639.25,218112.98639455784,215165.5136054422,215656.7590702948,427432,005380.KS
2025-09-11,219095.453125,219095.453125,215165.48984024665,217621.7168932175,569436,005380.KS
2025-09-12,219586.71875,220077.96420581656,216639.24601510068,218604.2278383669,666184,005380.KS
2025-09-15,211235.53125,217621.72172965118,211235.53125,217621.72172965118,1712249,005380.KS
2025-09-16,211235.53125,212709.26751453488,211235.53125,212218.02209302326,492855,005380.KS
2025-09-17,212218.015625,212709.26103153935,211235.5248119213,212218.015625,412548,005380.KS
2025-09-18,212709.28125,214674.26306293302,211235.54489030023,212709.28125,652885,005380.KS
2025-09-22,214183.0,215165.4908256881,210744.28211009176,211235.5275229358,499195,005380.KS
2025-09-23,215165.484375,216147.9751712329,213691.7481806507,213691.7481806507,473760,005380.KS
2025-09-24,213691.765625,215656.74737787354,212709.2747485632,214183.01106321838,383310,005380.KS
2025-09-25,213200.515625,213691.76105270738,211726.77934187787,213200.515625,509882,005380.KS
2025-09-26,210744.296875,211726.78776952214,209270.56053321678,211235.54232226108,448652,005380.KS
2025-09-29,211235.53125,212709.26751453488,210253.04040697674,211726.77667151164,339105,005380.KS
2025-09-30,211235.53125,212218.02209302326,210253.04040697674,210253.04040697674,339691,005380.KS
2025-10-01,211726.78125,213200.51754640372,211235.53581786543,211726.78125,297048,005380.KS
2025-10-02,216148.0,219095.47272727272,212709.28181818183,212709.28181818183,1099674,005380.KS
2025-10-10,213200.515625,216393.61090509794,212709.27019729264,215165.4973358295,779161,005380.KS
2025-10-13,214674.25,215656.74084668193,210253.04118993136,210744.28661327233,544349,005380.KS
2025-10-14,219095.453125,221060.4347673767,214182.9990190583,214674.2444296525,885802,005380.KS
2025-10-15,219586.71875,220077.96420581656,216148.00055928412,219095.47329418344,670710,005380.KS
2025-10-16,237762.796875,240710.26956353305,229902.86970557852,232850.34239411156,2115204,005380.KS
2025-10-17,238745.28125,241692.7538580247,235306.56320730454,236780.29951131687,994190,005380.KS
2025-10-20,243657.734375,247587.6978326613,237271.5437563004,247096.45240045365,1155423,005380.KS
2025-10-21,252008.90625,262325.0603070175,247096.4519371345,247587.69736842104,2002410,005380.KS
2025-10-22,256430.125,260360.08860153257,250043.9341475096,260360.08860153257,1060973,005380.KS
2025-10-23,247587.6875,253973.87785218254,246605.1966765873,252008.89620535716,909720,005380.KS
2025-10-24,248078.953125,249552.68948019802,243657.74405940593,249061.44402846534,775983,005380.KS
2025-10-27,250043.921875,254956.3761358055,248570.18559675835,249061.4310228389,763121,005380.KS
2025-10-28,246113.96875,249061.44142964072,244640.23241017965,249061.44142964072,677447,005380.KS
2025-10-29,253482.640625,254956.3769077035,246605.20463905038,250043.9226320252,937830,005380.KS
2025-10-30,260360.09375,284431.12128537736,258395.11191037737,282466.1394457547,2958411,005380.KS
2025-10-31,284922.375,288852.3387931034,265763.8015086207,268711.27435344824,3631736,005380.KS
2025-11-03,286396.09375,292782.28451972554,282957.3756432247,292291.0390759005,1498016,005380.KS
2025-11-04,271167.5,283448.6367753623,271167.5,281483.6548913043,1416294,005380.KS
2025-11-05,263798.8125,266746.2852653631,254465.14874301676,265272.5488826816,1420277,005380.KS
2025-11-06,264290.0625,270185.00813197024,259868.8532760223,269693.7626626394,686561,005380.KS
2025-11-07,259377.59375,262325.06640625,254956.384765625,256430.12109375,666772,005380.KS
2025-11-10,265763.78125,269202.4993068392,260360.08144639555,261833.8177564695,692464,005380.KS
2025-11-11,264290.0625,269202.51719330857,262816.32609200745,267728.78078531596,494203,005380.KS
2025-11-12,270676.21875,273623.6911864791,264781.2738770417,266746.25550136116,807526,005380.KS
2025-11-13,273623.71875,274114.9642055655,267728.77328321367,268220.0187387792,681153,005380.KS
2025-11-14,267728.75,273132.4495412844,267237.504587156,267728.75,579023,005380.KS
2025-11-17,266746.25,270676.21316758747,266746.25,270676.21316758747,384305,005380.KS
2025-11-18,259868.828125,266746.26403000945,258886.33728142723,264290.0369210775,475705,005380.KS
2025-11-19,259377.59375,267237.5208333333,256921.3665364583,267237.5208333333,413452,005380.KS
2025-11-20,257412.609375,262816.30919012404,257412.609375,262325.0637523855,501196,005380.KS
2025-11-21,254956.390625,256430.12698699423,250043.9360850193,250535.18153901736,538414,005380.KS
2025-11-24,252991.40625,257412.61529126213,252991.40625,257412.61529126213,610389,005380.KS
2025-11-25,252991.40625,257412.61529126213,252008.91535194175,256430.12439320388,390393,005380.KS
2025-11-26,256921.359375,257412.6048040153,254956.3776589388,255938.8685169694,402781,005380.KS
2025-11-27,259401.296875,260393.2712416348,257417.34814173038,259401.296875,289061,005380.KS
2025-11-28,259401.296875,263369.1943415392,256921.360958413,259401.296875,511004,005380.KS
2025-12-01,252457.46875,259401.28910854616,251465.49441306485,258905.30194007859,555473,005380.KS
2025-12-02,263865.1875,265353.1490836466,254937.4179981203,255433.4051926692,1084944,005380.KS
2025-12-03,264361.15625,265353.13056988746,260889.246130394,264361.15625,483994,005380.KS
2025-12-04,281224.75,282216.7244268078,267833.09523809527,270809.01851851854,1994134,005380.KS
2025-12-05,312471.9375,313959.8991071429,277752.8333333333,279736.78214285715,3892799,005380.KS
2025-12-08,312967.90625,318423.7651545166,306024.0858260697,318423.7651545166,1913789,005380.KS
2025-12-09,304536.125,309495.996742671,299080.26608306187,305528.0993485342,1229611,005380.KS
2025-12-10,300072.25,303544.1603305785,295112.37809917354,302056.19876033056,1173271,005380.KS
2025-12-11,293128.40625,304040.12357233505,293128.40625,301560.1878172589,1465528,005380.KS
2025-12-12,299080.28125,300568.2428482587,293128.43485696515,296600.34525290213,827283,005380.KS
2025-12-15,291144.46875,295112.36610945483,291144.46875,294120.39176959114,798990,005380.KS
2025-12-16,283704.65625,299080.25824956293,282216.69476617133,294120.3866368007,1264096,005380.KS
2025-12-17,283704.65625,286184.5920563811,281720.7076048951,285688.6048951049,686802,005380.KS
