Date,Close,High,Low,Open,Volume,ticker
2026-03-12,187511.890625,189607.5530534859,185516.0216454896,186214.57578831827,20440753,005930.KS
2026-03-13,183120.96875,185815.39172343325,179528.40478542235,179628.19822888283,19566331,005930.KS
2026-03-16,188310.234375,188609.61471581878,183220.7685810811,184218.70305047696,19747901,005930.KS
2026-03-17,193499.484375,197591.01550412583,192701.13683760958,197591.01550412583,20300082,005930.KS
2026-03-18,208069.328125,208568.29533872902,199287.50516336932,200085.85270533574,25148481,005930.KS
2026-03-19,200085.859375,204576.56444825436,199187.71836034913,199487.0986985661,19884483,005930.KS
2026-03-20,198988.125,202081.72172768306,198588.95122868606,201582.75451354063,35279762,005930.KS
2026-03-23,185915.1875,190805.0662909286,185915.1875,190106.5121779388,30268173,005930.KS
2026-03-24,189308.171875,195595.15913284133,185116.8470364391,195096.19189015552,25458914,005930.KS
2026-03-25,188609.609375,195994.324239418,188609.609375,193299.90124834655,22995904,005930.KS
2026-03-26,179728.0,185516.01998889507,178530.47862298723,185116.84619655748,32074131,005930.KS
2026-03-27,179728.0,181324.69516935037,171644.73070516382,171744.5241532482,29138966,005930.KS
2026-03-30,176300.0,176650.0,170600.0,171000.0,22269147,005930.KS
2026-03-31,167200.0,174700.0,167000.0,170000.0,38659593,005930.KS
2026-04-01,189650.0,190800.0,178000.0,179000.0,32390251,005930.KS
2026-04-02,178400.0,193600.0,175000.0,192600.0,38615231,005930.KS
2026-04-03,186200.0,187200.0,182700.0,184200.0,20194447,005930.KS
2026-04-06,193100.0,194600.0,190100.0,190900.0,20635958,005930.KS
2026-04-07,196500.0,202500.0,192400.0,202000.0,30848053,005930.KS
2026-04-08,210500.0,214500.0,207500.0,214000.0,35890973,005930.KS
2026-04-09,204000.0,207500.0,202000.0,207000.0,42320839,005930.KS
2026-04-10,206000.0,211000.0,205500.0,208500.0,18244459,005930.KS
2026-04-13,201000.0,203000.0,198200.0,198200.0,19603415,005930.KS
2026-04-14,206500.0,210000.0,205500.0,208000.0,23672078,005930.KS
2026-04-15,211000.0,215500.0,210000.0,215000.0,24092884,005930.KS
