Date,Close,High,Low,Open,Volume,trend
2025-11-18,86935.1796875,90309.37615938927,86835.93861479737,90011.65294128138,632417,62
2025-11-19,86438.9765625,87927.59269159012,84354.91398177382,87828.35161631745,613143,62
2025-11-20,86637.453125,88523.03343356244,86637.453125,88225.31022694732,355910,62
2025-11-21,85744.2890625,86042.01228841147,84255.67293294272,84553.39615885417,311895,62
2025-11-24,83362.5,86835.9375,83362.5,86835.9375,759352,64
2025-11-25,84553.390625,87034.41734521714,84454.14955619132,85148.83703785212,485683,64
2025-11-26,85843.5234375,85843.5234375,84057.18422145954,85545.80023482659,455906,64
2025-11-27,84751.875,86438.97321428571,84354.91071428571,85942.76785714286,548757,64
2025-11-28,84950.359375,85446.56474518107,84255.67185674648,85148.84152307242,322741,64
2025-12-01,84751.875,85744.28571428571,84454.15178571429,85148.83928571429,428509,64
2025-12-02,86538.2109375,86538.2109375,84851.1127884891,85148.83599125574,400432,64
2025-12-03,88820.7578125,89813.16851431565,86141.24891759777,86538.21319832403,568024,64
2025-12-04,94080.5390625,94874.46766218355,88324.55671479431,89217.72638943829,1757147,64
2025-12-05,98943.3515625,101722.1016565321,96660.8068424022,97454.7354406971,2776901,64
2025-12-08,96363.078125,99042.5869915036,95370.66743370236,98943.34592237383,851551,53
2025-12-09,94775.2265625,96263.84268651833,94080.53903795812,96263.84268651833,691477,53
2025-12-10,93782.8125,95172.1875,93286.60714285714,95072.94642857142,538045,53
2025-12-11,93981.296875,96065.35942449841,93981.296875,95172.18976042766,785399,53
2025-12-12,95668.390625,95668.390625,94080.53351919087,94973.7031412085,481346,53
2025-12-15,94973.703125,96363.07809234587,93485.087088558,93981.29243403867,581279,50
2025-12-16,92393.4375,95469.91071428571,92095.71428571429,95370.66964285714,559341,50
2025-12-17,95569.1484375,95767.63057340342,92691.1574669003,93286.60387461059,668159,50
2025-12-18,92294.1953125,93485.08815524193,90805.57925907258,93286.60601478495,681180,50
2025-12-19,93584.328125,93584.328125,91996.47102001592,93385.845986877,775883,50
2025-12-22,93187.3671875,94179.77791367145,92294.19753394568,94080.53684105432,475361,41
2025-12-23,91996.4765625,93981.29806330906,91797.9944124191,93385.85161306635,426912,41
2025-12-24,91797.9921875,93385.84934966215,91797.9921875,92492.67969594595,288895,41
2025-12-26,90904.8203125,92691.15957628275,90805.57924228985,92691.15957628275,368644,41
2025-12-29,91103.3046875,91202.54576014433,89614.68859783497,90607.09932427833,373276,43
2025-12-30,91202.546875,91500.27009657236,90210.13613642547,91301.78794885745,418596,43
2026-01-02,90706.3359375,91500.26447962254,90110.8895309081,91500.26447962254,467181,43
2026-01-05,92294.1953125,93981.2935063844,91698.74889112903,91797.98996135753,753679,62
2026-01-06,93286.609375,95668.3951462766,92294.19863696808,93286.609375,870410,62
2026-01-07,91599.5078125,93286.60600622969,90110.8917592091,93286.60600622969,1018835,62
2026-01-08,91500.265625,92194.95310805315,90408.61386591649,91301.78348698482,767354,62
2026-01-09,88423.796875,91500.27016694724,87232.9039877946,91301.78801907969,1547720,62
2026-01-12,87332.140625,88324.55131392046,85942.76566051137,88225.3102450284,1165681,68
2026-01-13,90110.890625,90110.890625,87530.62283177313,87927.58710765418,1125930,68
2026-01-14,91797.9921875,96462.32260135135,90408.61717060811,91202.54575168919,2215408,68
2026-01-15,93286.609375,93683.57367021278,91004.06467752659,91500.27004654256,1123935,68
2026-01-16,97653.2109375,102912.98754287348,93584.3271484375,94378.25569264482,4653041,68
2026-01-19,106088.703125,106783.39061038355,94576.73908150141,96958.52474567354,3808484,68
2026-01-20,104203.125,108470.49107142857,101325.13392857142,108371.25,1913232,68
2026-01-21,108470.4921875,109661.38505689615,100729.68853642498,101722.09926092178,2536425,68
2026-01-22,105394.015625,110753.03336864406,104600.08707038606,110753.03336864406,1726668,68
2026-01-23,104798.5703125,107775.80242365056,103905.40067915483,105394.0167347301,1221871,68
2026-01-26,101722.1015625,104203.12842987805,100928.17296493903,104103.88735518293,1442337,72
2026-01-27,100531.203125,100630.44419422507,98744.86387894867,100531.203125,1125191,72
2026-01-28,99141.828125,101325.13164727228,99042.58705580581,101225.89057807808,1273383,72
2026-01-29,100134.2421875,100729.68862270813,96760.04572132062,99340.3136072225,1479925,72
2026-01-30,98347.8984375,101424.37154704843,98050.17523335015,99241.06804994955,1139046,72
2026-02-02,95866.875,99439.55357142857,94675.98214285714,97553.97321428571,1073877,55
2026-02-03,99538.796875,99935.76116961615,97355.49325461117,97950.9396965354,1037039,55
2026-02-04,102019.8203125,103012.23101592899,99439.55248358463,99538.79355392752,1383130,55
2026-02-05,99538.796875,101821.34156904287,98744.86828576769,101027.41297981056,824988,55
2026-02-06,98447.140625,98447.140625,95271.42641129032,97553.97100239416,802143,55
2026-02-09,101821.3359375,102416.78234649124,99340.30923336989,100431.96098318713,899239,76
2026-02-10,103210.7109375,103905.39841496394,101722.09491436298,102516.02346003606,1117921,76
2026-02-11,126929.328125,127723.25668246677,105592.49814308053,105691.73921276387,13160492,76
2026-02-12,120478.6640625,126830.09281044069,118096.87828202224,126830.09281044069,5121457,76
2026-02-13,116310.5390625,118791.56591963524,115218.8872453605,117005.22658249787,2261854,76
2026-02-19,120180.9375,121669.55357142857,118096.875,119089.28571428571,1916025,52
2026-02-20,122661.96875,125142.99562601132,119387.01327366506,119387.01327366506,1906702,52
2026-02-23,131593.65625,138441.28994626697,123555.12973699094,124448.29934954751,5519357,88
2026-02-24,133479.234375,134769.3682388476,127624.01145446097,133677.71650789963,1918668,88
2026-02-25,132288.34375,133379.99549887472,130204.28132033008,133379.99549887472,1265443,88
2026-02-26,145586.65625,147968.44203732107,139433.70963275392,140922.3257498296,4568151,88
2026-02-27,144594.234375,150747.180518617,142510.1719715168,143601.82370667468,2611013,88
2026-03-03,126631.609375,140227.63640037226,126036.1629359326,139036.74352223746,2709473,72
2026-03-04,108172.765625,122165.7564076835,105890.22102924313,117104.46186926606,2558128,72
2026-03-05,114524.1953125,119783.97204695625,113035.57925557843,117799.15063772746,1954025,72
2026-03-06,117104.46875,118493.8438029661,111646.20961334746,111646.20961334746,1179043,72
2026-03-09,112539.375,112837.09821428571,107180.35714285714,109959.10714285714,1042771,73
2026-03-10,115020.40625,118394.60280953407,112440.13829270923,118394.60280953407,1051235,73
2026-03-11,117005.2265625,121570.31597884861,115615.85152274174,117699.91408237914,1047058,73
2026-03-12,113134.8203125,116509.0167077851,112936.33817160089,115417.36493283992,956070,73
2026-03-13,112241.65625,113531.79022988505,108966.70076259946,109760.62936560565,733098,73
2026-03-16,113333.3046875,115814.33149764668,111447.72431178854,112043.17074622374,648220,77
2026-03-17,113631.03125,116509.02243449782,113631.03125,116012.81705786026,691353,77
2026-03-18,119089.2890625,119783.97658203126,114921.16394531251,115516.610390625,933385,77
2026-03-19,115318.125,117005.22321428571,114325.71428571428,115020.40178571428,560434,77
2026-03-20,117005.2265625,119387.01234494275,115615.85152274174,116112.05689408397,797591,77
2026-03-23,108668.9765625,112638.61954195205,108172.7711900685,110455.31590325343,932229,75
2026-03-24,113432.546875,115119.64512248468,110058.35038003062,113333.30580161854,655877,75
2026-03-25,113829.5078125,116409.77564434394,113333.30246022232,115218.88279887752,757815,75
2026-03-26,112142.4140625,114325.71769911505,110356.07472345133,113432.5480295907,580950,75
2026-03-27,111150.0,111348.48214285714,106882.63392857142,108272.00892857142,552035,75
2026-03-30,108300.0,108900.0,104600.0,105700.0,462366,72
2026-03-31,105600.0,107900.0,103600.0,105300.0,759539,72
2026-04-01,112400.0,113100.0,109200.0,110700.0,676738,72
2026-04-02,108800.0,116400.0,107200.0,115300.0,882435,72
2026-04-03,108300.0,111500.0,107300.0,110800.0,439721,72
2026-04-06,109400.0,110200.0,107800.0,108100.0,351253,82
2026-04-07,107100.0,114400.0,105000.0,111400.0,1090464,82
2026-04-08,116700.0,117300.0,112900.0,114200.0,1193144,82
2026-04-09,117200.0,120700.0,115700.0,117100.0,1188521,82
2026-04-10,118400.0,119900.0,117200.0,119000.0,608715,82
2026-04-13,115300.0,116800.0,114700.0,115300.0,469084,81
2026-04-14,120000.0,121400.0,117600.0,118200.0,679271,81
2026-04-15,122200.0,126300.0,121000.0,124000.0,970337,81
2026-04-16,126000.0,127000.0,122500.0,123300.0,862043,81
2026-04-17,124200.0,125600.0,123200.0,125400.0,519561,81
2026-04-20,124500.0,125800.0,123000.0,123700.0,448899,91
2026-04-21,126600.0,127000.0,125300.0,125800.0,600138,91
2026-04-22,132800.0,133900.0,125600.0,126000.0,1430607,91
2026-04-23,129900.0,135900.0,126600.0,135900.0,1201334,91
2026-04-24,127500.0,132900.0,126100.0,130800.0,815555,91
2026-04-27,130000.0,131200.0,127300.0,128700.0,628169,98
2026-04-28,140000.0,149000.0,138800.0,141600.0,3412120,98
2026-04-29,135800.0,142100.0,134600.0,141200.0,1519252,98
2026-04-30,140900.0,151700.0,138800.0,140300.0,4601367,98
2026-05-04,143200.0,146200.0,140300.0,146200.0,1517270,57
2026-05-06,154900.0,157000.0,147000.0,147400.0,3976159,57
2026-05-07,148700.0,155700.0,145000.0,155000.0,1943210,57
2026-05-08,154100.0,158400.0,145800.0,148000.0,2029897,57
2026-05-11,156700.0,158600.0,152000.0,157600.0,1761737,100
2026-05-12,184900.0,194900.0,160400.0,161400.0,10296997,100
2026-05-13,191400.0,195000.0,183900.0,192800.0,4385663,100
2026-05-14,217000.0,224500.0,201000.0,202000.0,4316463,100
2026-05-15,240500.0,266500.0,233000.0,256000.0,5856267,100
