Date,trend,ticker,company_name,foreign_ratio,weighted_trend,Close,High,Low,Open,Volume,return,return_lag1,return_lag3_mean,return_lag7_mean,volume_change,ma5,ma20,ma5_gap,ma20_gap,volatility_7,next_return,target
2026-02-27,19.0,000660.KS,SK하이닉스,0.53,10.07,1061000.0,1096000.0,1048000.0,1050000.0,6453062,-0.034576888080072754,0.08155984745971212,0.019972763111357022,0.028034060672535555,0.4462341348317427,1025704.475,913363.90625,0.0344110081025044,0.1616399473854291,0.04037359762770119,-0.11498586239396791,0
2026-03-03,24.0,000660.KS,SK하이닉스,0.53,12.72,939000.0,1040000.0,939000.0,1022000.0,6818327,-0.11498586239396791,-0.034576888080072754,-0.022667634338109515,0.009334785995496166,0.05660336131901422,1023654.7875,918341.35625,-0.08269857039085061,0.022495604286360972,0.06787268345869203,-0.09584664536741216,0
2026-03-04,23.0,000660.KS,SK하이닉스,0.53,12.19,849000.0,954000.0,846000.0,894000.0,9253420,-0.09584664536741216,-0.11498586239396791,-0.08180313194715094,-0.013146340701975226,0.3571393686457103,992825.0,917820.646875,-0.1448644020849596,-0.07498267456645352,0.07353242699659936,0.10836277974087172,1
2026-03-05,19.0,000660.KS,SK하이닉스,0.53,10.07,941000.0,992000.0,927000.0,976000.0,6442459,0.10836277974087172,-0.09584664536741216,-0.034156576006836116,0.0020329787500248226,-0.3037753608935939,977800.0,919504.359375,-0.037635508283902636,0.023377421113708354,0.08694922858780103,-0.018065887353878818,0
2026-03-06,16.0,000660.KS,SK하이닉스,0.53,8.48,924000.0,938000.0,885000.0,912000.0,3744322,-0.018065887353878818,0.10836277974087172,-0.001849917660139755,-0.008659618005759444,-0.41880545921984136,942800.0,924280.796875,-0.019940602460755196,-0.00030380039913127725,0.08363329288991952,-0.09523809523809523,0
2026-03-09,22.0,000660.KS,SK하이닉스,0.53,11.66,836000.0,864000.0,808000.0,851000.0,7253621,-0.09523809523809523,-0.018065887353878818,-0.001647067617034111,-0.02411296446183472,0.9372321611228949,897800.0,920814.325,-0.06883492982846959,-0.09210795564024263,0.08881161298247417,0.12200956937799035,1
2026-03-10,22.0,000660.KS,SK하이닉스,0.53,11.66,938000.0,950000.0,899000.0,915000.0,5304897,0.12200956937799035,-0.09523809523809523,0.0029018622620054315,-0.018334432759223546,-0.26865533779611595,897600.0,922797.209375,0.04500891265597148,0.01647468205424754,0.09770391268111212,0.01812366737739879,1
2026-03-11,18.0,000660.KS,SK하이닉스,0.53,9.54,955000.0,985000.0,941000.0,954000.0,3916098,0.01812366737739879,0.12200956937799035,0.0149650471724313,-0.010805781979584752,-0.2617956578610292,918800.0,928524.75,0.03939921636917719,0.028513241031001058,0.09827252833488122,-0.02617801047120416,0
2026-03-12,15.0,000660.KS,SK하이닉스,0.53,7.95,930000.0,963000.0,928000.0,938000.0,3711742,-0.02617801047120416,0.01812366737739879,0.037985075428061656,0.0018810540093814967,-0.052183576611208426,916600.0,933152.015625,0.014619245036002619,-0.0033778158030220457,0.08775065484442733,-0.021505376344086002,0
2026-03-13,14.0,000660.KS,SK하이닉스,0.53,7.42,910000.0,929000.0,884000.0,891000.0,3645102,-0.021505376344086002,-0.02617801047120416,-0.009853239812630457,0.01250123529842809,-0.017953834075752018,913800.0,934383.7,-0.0041584591814401405,-0.026096024577483484,0.07789712093381675,0.0703296703296703,1
2026-03-16,18.0,000660.KS,SK하이닉스,0.53,9.54,974000.0,975000.0,924000.0,925000.0,3829496,0.0703296703296703,-0.021505376344086002,0.007548761171460046,0.007067933953970746,0.050586787420489276,941400.0,939364.371875,0.034629275547057574,0.03687134530753628,0.071128774708787,-0.004106776180698102,0
2026-03-17,17.0,000660.KS,SK하이닉스,0.53,9.01,970000.0,1010000.0,969000.0,1009000.0,3326240,-0.004106776180698102,0.0703296703296703,0.014905839268295399,0.009062092692996562,-0.13141572676926672,947800.0,944943.571875,0.023422663009073644,0.026516322107236385,0.07049957924101886,0.0886597938144329,1
2026-03-18,21.0,000660.KS,SK하이닉스,0.53,11.13,1056000.0,1060000.0,999000.0,1000000.0,4347884,0.0886597938144329,-0.004106776180698102,0.05162756265446836,0.03533321970050058,0.3071468084082929,968000.0,953425.35,0.09090909090909091,0.10758540246491247,0.05837694188149088,-0.04071969696969702,0
2026-03-19,19.0,000660.KS,SK하이닉스,0.53,10.07,1013000.0,1043000.0,1003000.0,1008000.0,3347483,-0.04071969696969702,0.0886597938144329,0.014611106888012593,0.012086181650830958,-0.23008916521231937,984600.0,960156.390625,0.028844200690635792,0.05503646061304889,0.04989236273328783,-0.005923000987166804,0
2026-03-20,15.0,000660.KS,SK하이닉스,0.53,7.95,1007000.0,1026000.0,1002000.0,1023000.0,3426646,-0.005923000987166804,-0.04071969696969702,0.014005698619189691,0.008650943313035873,0.023648514421133804,1004000.0,965888.721875,0.00298804780876494,0.0425631619812208,0.05023405309646014,-0.07348560079443889,0
2026-03-23,22.0,000660.KS,SK하이닉스,0.53,11.66,933000.0,963000.0,927000.0,952000.0,3911813,-0.07348560079443889,-0.005923000987166804,-0.040042766250434236,0.0018927161240023407,0.1415865543157946,995800.0,965176.11875,-0.06306487246435027,-0.03333704401189632,0.0582443143949578,0.05680600214362275,1
2026-03-24,14.0,000660.KS,SK하이닉스,0.53,7.42,986000.0,994000.0,938000.0,993000.0,4352152,0.05680600214362275,-0.07348560079443889,-0.007534199879327648,0.013080055907960733,0.11256647493118921,999000.0,967013.696875,-0.013013013013013013,0.019633954706490802,0.06047906415483432,0.009127789046653234,1
2026-03-25,18.0,000660.KS,SK하이닉스,0.53,9.54,995000.0,1042000.0,988000.0,1016000.0,4463869,0.009127789046653234,0.05680600214362275,-0.0025172698680543024,0.004336930010386867,0.02566937000362124,986800.0,966606.25,0.008309687880016214,0.02937468074513278,0.054998953800580265,-0.062311557788944705,0
2026-03-26,20.0,000660.KS,SK하이닉스,0.53,10.6,933000.0,973000.0,931000.0,965000.0,4660620,-0.062311557788944705,0.009127789046653234,0.001207411133777092,-0.0039780387907912195,0.04407633826171864,970800.0,962450.0,-0.03893695920889988,-0.030598992155436645,0.06060261727501888,0.0,0
2026-03-27,14.0,000660.KS,SK하이닉스,0.53,7.42,933000.0,934000.0,880000.0,890000.0,4520942,0.0,-0.062311557788944705,-0.017727922914097156,-0.01664372362142449,-0.029969832339903246,956000.0,954150.0,-0.02405857740585774,-0.02216632604936331,0.0453636842285388,-0.06430868167202575,0
2026-03-30,13.0,000660.KS,SK하이닉스,0.53,6.890000000000001,873000.0,884000.0,862000.0,867000.0,4498502,-0.06430868167202575,0.0,-0.04220674648699015,-0.020013578578900022,-0.004963567327340157,944000.0,944750.0,-0.07521186440677965,-0.07594601746493782,0.048235511394575555,-0.07560137457044669,0
2026-03-31,21.0,000660.KS,SK하이닉스,0.53,11.13,807000.0,852000.0,806000.0,817000.0,7194351,-0.07560137457044669,-0.06430868167202575,-0.046636685414157476,-0.029967631947940006,0.5992770482262761,908200.0,938150.0,-0.11142920061660427,-0.13979640782390876,0.051893904256650816,0.11152416356877315,1
2026-04-01,17.0,000660.KS,SK하이닉스,0.53,9.01,897000.0,905000.0,858000.0,884000.0,6255058,0.11152416356877315,-0.07560137457044669,-0.00946196422456643,-0.003537665610338287,-0.13055979615117475,888600.0,940550.0,0.009453072248480757,-0.04630269523151347,0.06999306696114249,-0.0746934225195095,0
2026-04-02,15.0,000660.KS,SK하이닉스,0.53,7.95,830000.0,914000.0,818000.0,912000.0,6127534,-0.0746934225195095,0.11152416356877315,-0.012923544507061013,-0.022323297705071465,-0.02038734093272998,868000.0,935000.0,-0.04377880184331797,-0.11229946524064172,0.0687333740219987,0.055421686746987886,1
2026-04-03,12.0,000660.KS,SK하이닉스,0.53,6.36,876000.0,886000.0,860000.0,867000.0,2927164,0.055421686746987886,-0.0746934225195095,0.03075080926541718,-0.0157098837478808,-0.5222933075524346,856600.0,932600.0,0.02264767686201261,-0.06069054256916148,0.0742682202864389,0.011415525114155223,1
2026-04-06,17.0,000660.KS,SK하이닉스,0.53,9.01,886000.0,901500.0,869000.0,877000.0,3100989,0.011415525114155223,0.055421686746987886,-0.0026187368861221305,-0.00517744333315224,0.05938341684989301,859200.0,935100.0,0.031191806331471134,-0.05250775318147792,0.07174277773402755,0.0338600451467268,1
2026-04-07,17.0,000660.KS,SK하이닉스,0.53,9.01,916000.0,933000.0,888000.0,917000.0,3619929,0.0338600451467268,0.011415525114155223,0.033565752335956635,-0.0003402940264769822,0.1673466110328028,881000.0,934000.0,0.039727582292849034,-0.019271948608137045,0.07327515544781384,0.12772925764192133,1
2026-04-08,25.0,000660.KS,SK하이닉스,0.53,13.25,1033000.0,1056000.0,992000.0,1007000.0,6709356,0.12772925764192133,0.0338600451467268,0.05766827596760112,0.027093697304086888,0.8534496118570281,908200.0,937900.0,0.13741466637304559,0.10139673739204606,0.08088776042527784,-0.03388189738625358,0
2026-04-09,16.0,000660.KS,SK하이닉스,0.53,8.48,998000.0,1025000.0,990000.0,1015000.0,5026817,-0.03388189738625358,0.12772925764192133,0.04256913513413152,0.03305362261611448,-0.25077503712725935,941800.0,941300.0,0.059672966659588024,0.060235844045469035,0.0732348722856278,0.029058116232465014,1
2026-04-10,31.0,000660.KS,SK하이닉스,0.53,16.43,1027000.0,1042000.0,1024000.0,1030000.0,3134921,0.029058116232465014,-0.03388189738625358,0.04096849216271092,0.021272758710927597,-0.3763606274109441,972000.0,947150.0,0.056584362139917695,0.08430554822361823,0.0646360272417074,0.012658227848101333,1
2026-04-13,32.0,000660.KS,SK하이닉스,0.53,16.96,1040000.0,1043000.0,996000.0,999000.0,2769753,0.012658227848101333,0.029058116232465014,0.0026114822314375896,0.033751565906300574,-0.11648395605503292,1002800.0,950450.0,0.03709613083366574,0.09421852806565312,0.04973522210071198,0.060576923076923084,1
2026-04-14,43.0,000660.KS,SK하이닉스,0.53,22.790000000000003,1103000.0,1128000.0,1078000.0,1092000.0,4754545,0.060576923076923084,0.012658227848101333,0.034097755719163146,0.03448802823914846,0.7165953065128912,1040200.0,957100.0,0.060373005191309365,0.15243966147737958,0.05014605819861027,0.029918404351767958,1
2026-04-15,48.0,000660.KS,SK하이닉스,0.53,25.44,1136000.0,1173000.0,1130000.0,1165000.0,4093703,0.029918404351767958,0.060576923076923084,0.034384518425597456,0.03713129670166456,-0.1389916385269253,1060800.0,961100.0,0.07088989441930618,0.18197898241598168,0.049206022500664186,0.016725352112676006,1
2026-04-16,31.0,000660.KS,SK하이닉스,0.53,16.43,1155000.0,1161000.0,1130000.0,1141000.0,2901319,0.016725352112676006,0.029918404351767958,0.03574022651378902,0.03468348341108588,-0.29127271812342026,1092200.0,968200.0,0.057498626625160226,0.19293534393720305,0.04981826114406522,-0.023376623376623384,0
2026-04-17,47.0,000660.KS,SK하이닉스,0.53,24.91,1128000.0,1155000.0,1121000.0,1149000.0,3578235,-0.023376623376623384,0.016725352112676006,0.0077557110292735265,0.013096928979865205,0.23331319306839404,1112400.0,974250.0,0.014023732470334413,0.1578137028483449,0.032513482928906844,0.03368794326241131,1
2026-04-20,48.0,000660.KS,SK하이닉스,0.53,25.44,1166000.0,1175000.0,1141000.0,1148000.0,3748014,0.03368794326241131,-0.023376623376623384,0.009012223999487978,0.022749763358245904,0.047447694184423295,1137600.0,985900.0,0.024964838255977496,0.18267572776143626,0.02551959604794207,0.0497427101200687,1
2026-04-21,45.0,000660.KS,SK하이닉스,0.53,23.85,1224000.0,1228000.0,1193000.0,1196000.0,3516960,0.0497427101200687,0.03368794326241131,0.02001801000195221,0.02570470534218929,-0.06164704827676737,1161800.0,997800.0,0.05353761404716819,0.22669873722188816,0.02749303177989675,-0.0008169934640522847,0
2026-04-22,40.0,000660.KS,SK하이닉스,0.53,21.200000000000003,1223000.0,1233000.0,1195000.0,1227000.0,2894919,-0.0008169934640522847,0.0497427101200687,0.02753788663947591,0.023779673726167343,-0.17686894363313777,1179200.0,1009200.0,0.0371438263229308,0.21185097106619105,0.028989798447640564,0.0016353229762877675,1
2026-04-23,42.0,000660.KS,SK하이닉스,0.53,22.26,1225000.0,1267000.0,1183000.0,1220000.0,5343871,0.0016353229762877675,-0.0008169934640522847,0.01685367987743473,0.015359445140362296,0.8459483667764107,1193200.0,1023800.0,0.026651022460610123,0.19652275835124047,0.02477392260859685,-0.002448979591836764,0
2026-04-24,22.0,000660.KS,SK하이닉스,0.53,11.66,1222000.0,1242000.0,1193000.0,1237000.0,3127857,-0.002448979591836764,0.0016353229762877675,-0.0005435500265337604,0.010735533148418765,-0.4146832885748927,1212000.0,1038250.0,0.00825082508250825,0.17698049602696847,0.02462382386991247,0.05728314238952548,1
2026-04-27,30.0,000660.KS,SK하이닉스,0.53,15.9,1292000.0,1317000.0,1249000.0,1253000.0,4563073,0.05728314238952548,-0.002448979591836764,0.018823161924658827,0.01652950318796869,0.4588496213222024,1237200.0,1059200.0,0.044293566117038476,0.21978851963746224,0.0303694132995755,0.006191950464396356,1
2026-04-28,29.0,000660.KS,SK하이닉스,0.53,15.37,1300000.0,1328000.0,1296000.0,1313000.0,3002713,0.006191950464396356,0.05728314238952548,0.020342037754028357,0.020753585165257223,-0.3419537666831103,1252400.0,1083850.0,0.03800702650910252,0.1994279651243253,0.025571056437666724,-0.005384615384615432,0
2026-04-29,30.0,000660.KS,SK하이닉스,0.53,15.9,1293000.0,1317000.0,1281000.0,1284000.0,3001208,-0.005384615384615432,0.006191950464396356,0.0193634924897688,0.015171791072824832,-0.0005012134026795012,1266400.0,1103650.0,0.02100442198357549,0.17156707289448647,0.02652384617533744,-0.005413766434648082,0
2026-04-30,15.0,000660.KS,SK하이닉스,0.53,7.95,1286000.0,1325000.0,1286000.0,1312000.0,3342342,-0.005413766434648082,-0.005384615384615432,-0.0015354771182890525,0.0072922944221510055,0.11366556399956274,1278600.0,1126450.0,0.005787580165806351,0.14163966443250922,0.02241687592508636,0.12519440124416792,1
2026-05-04,33.0,000660.KS,SK하이닉스,0.53,17.490000000000002,1447000.0,1450000.0,1333000.0,1339000.0,5776641,0.12519440124416792,-0.005413766434648082,0.03813200647496814,0.025293922237611035,0.7283213387498946,1323600.0,1155000.0,0.0932305832577818,0.2528138528138528,0.04929813041155627,0.1064270905321354,1
2026-05-06,34.0,000660.KS,SK하이닉스,0.53,18.02,1601000.0,1614000.0,1557000.0,1590000.0,6631934,0.1064270905321354,0.12519440124416792,0.07540257511388508,0.040264174745589264,0.14806061169458173,1385400.0,1190750.0,0.1556229247870651,0.3445307579256771,0.05632633550699617,0.033104309806371024,1
2026-05-07,40.0,000660.KS,SK하이닉스,0.53,21.200000000000003,1654000.0,1665000.0,1567000.0,1622000.0,5860618,0.033104309806371024,0.1064270905321354,0.08824193386089145,0.04534321608819038,-0.11630332871225801,1456200.0,1227650.0,0.1358329899739047,0.347289536920132,0.05335761413278068,0.0193470374848852,1
2026-05-08,50.0,000660.KS,SK하이닉스,0.53,26.5,1686000.0,1689000.0,1591000.0,1591000.0,4278087,0.0193470374848852,0.033104309806371024,0.05295947927446387,0.03992377253038463,-0.27002800728523857,1534800.0,1260300.0,0.0985144644253323,0.33777671982861224,0.05386689892413248,0.11506524317912215,1
2026-05-11,43.0,000660.KS,SK하이닉스,0.53,22.790000000000003,1880000.0,1949000.0,1826000.0,1833000.0,7433039,0.11506524317912215,0.0193470374848852,0.05583886349012612,0.055477100061059735,0.7374679383565599,1653600.0,1304400.0,0.13691340106434446,0.4412756823060411,0.05805876277336699,-0.02393617021276595,0
2025-06-10,85.28571428571429,005380.KS,현대차,0.4,34.11428571428572,192056.296875,196443.36964625632,190886.41080266496,195955.91711611673,998951,-0.004044558858597558,0.04324892651148282,0.019519760470630976,0.01057281825562614,-0.4000798731638181,186089.8875,183012.14921875,0.03206197529137626,0.049418291052577806,0.02662754401916309,0.020304593306503582,1
2025-06-11,85.42857142857143,005380.KS,현대차,0.4,34.17142857142857,195955.921875,196443.3744169776,194006.11170708956,194103.60221548507,649618,0.020304593306503582,-0.004044558858597558,0.01983632031979628,0.007553534693959252,-0.3496998351270483,189404.5625,183393.97734375,0.034589237389674815,0.06849703961490584,0.023566553503483648,0.0024876449016475455,1
2025-06-12,85.57142857142857,005380.KS,현대차,0.4,34.22857142857143,196443.390625,199368.1061181762,195468.48546060795,196443.390625,885521,0.0024876449016475455,0.020304593306503582,0.00624922644985119,0.012172195576185683,0.3631411075432023,192426.771875,183756.89765625,0.02087349234652848,0.06903954698061107,0.01736919830538616,-0.012406961706604935,0
2025-06-13,85.71428571428571,005380.KS,현대차,0.4,34.285714285714285,194006.125,194786.049120603,191861.33366834171,194396.0870603015,933606,-0.012406961706604935,0.0024876449016475455,0.0034617588338487306,0.011402006904957787,0.054301366088438385,194259.59375,183978.71875,-0.0013047939878130215,0.05450307686741622,0.01844787189378193,0.012562828235448853,1
2025-06-16,88.0,005380.KS,현대차,0.4,35.2,196443.390625,196930.84320719604,191276.39325372208,193323.69409894542,500547,0.012562828235448853,-0.012406961706604935,0.0008811704768304877,0.011643912306983997,-0.463856273417266,194981.025,184524.38046875,0.007500040709089543,0.06459314550181373,0.01845082730415969,0.01736966684979291,1
2025-06-17,90.0,005380.KS,현대차,0.4,36.0,199855.546875,202780.26219512196,195468.47389481709,197418.28410823172,950447,0.01736966684979291,0.012562828235448853,0.005841844459545609,0.011360305605667602,0.8988166945361775,196540.875,185197.36875,0.016865050972221428,0.07914895456634292,0.01832739234775692,0.004878054501082918,1
2025-06-18,92.0,005380.KS,현대차,0.4,36.8,200830.453125,201805.3582372573,195468.47500758496,197418.28523209953,575644,0.004878054501082918,0.01736966684979291,0.011603516528774893,0.005878752461324759,-0.3943439244902661,197515.78125,186053.75390625,0.016781807782764193,0.079421666634019,0.011762676308278536,0.004854452399174702,1
2025-06-19,94.0,005380.KS,현대차,0.4,37.6,201805.375,206192.44836956522,200343.01721014493,204242.6379830918,538891,0.004854452399174702,0.004878054501082918,0.00903405791668351,0.007150039783863653,-0.06384675250675764,198588.178125,187031.01953125,0.016200344377876062,0.07899414495936827,0.010965302902565805,0.014492691906744293,1
2025-06-20,96.0,005380.KS,현대차,0.4,38.400000000000006,204730.078125,205217.5306919643,200343.00502232145,202780.26785714287,662635,0.014492691906744293,0.004854452399174702,0.008075066269000638,0.006319768155326612,0.2296271416668676,200732.96875,188226.65546875,0.019912570415765347,0.08767845667315682,0.009978927893714155,-0.04047616049333247,0
2025-06-23,99.42857142857144,005380.KS,현대차,0.4,39.77142857142857,196443.390625,200830.46386476426,195468.48546060795,200343.01128256824,935001,-0.04047616049333247,0.014492691906744293,-0.007043005395804491,0.00018208167032946715,0.4110347325450663,200732.96875,189277.259375,-0.021369574473550448,0.037860497735770354,0.020448917710520632,0.022332451532435016,1
2025-06-24,98.85714285714286,005380.KS,현대차,0.4,39.54285714285714,200830.453125,202780.26334951457,197905.73778822817,201317.90568112864,718116,0.022332451532435016,-0.04047616049333247,-0.0012170056847177202,0.005144854990192317,-0.23196231875687834,200927.95,190667.440625,-0.0004852330151181637,0.05330229674603108,0.021089888777568292,0.05339804276757398,1
2025-06-25,98.28571428571428,005380.KS,현대차,0.4,39.31428571428572,211554.40625,215941.47919066818,200830.45017281105,201317.90272177418,1789517,0.05339804276757398,0.022332451532435016,0.01175144460222551,0.010978457066210192,1.4919609088225299,203072.740625,192497.63984375,0.0417666378997784,0.0989974028861775,0.027999487683538903,-0.03456210510860014,0
2025-06-26,97.71428571428572,005380.KS,현대차,0.4,39.08571428571429,204242.640625,209604.6192571599,202780.28281622913,209117.16665423627,814616,-0.03456210510860014,0.05339804276757398,0.013722796397136286,0.003559632500725472,-0.5447844306592226,203560.19375,193962.25078125,0.003352555636875317,0.05300201354821448,0.032536262842173,-0.021479813111381252,0
2025-06-27,97.14285714285714,005380.KS,현대차,0.4,38.85714285714286,199855.546875,205704.97751524393,197905.73666158537,205704.97751524393,764378,-0.021479813111381252,-0.03456210510860014,-0.0008812918174691357,-0.00020577715819798076,-0.061670774941813056,202585.2875,195015.1484375,-0.013474525513112623,0.024820627916765602,0.03385665328288231,-0.007317003570156744,0
2025-06-30,94.42857142857144,005380.KS,현대차,0.4,37.77142857142857,198393.203125,201805.37123771498,198393.203125,199368.10830006143,492507,-0.007317003570156744,-0.021479813111381252,-0.021119640596712713,-0.0019445565823881874,-0.3556761183602877,202975.25,195624.4640625,-0.022574411781732008,0.01415333749676333,0.03386600549668933,0.03194098840174164,1
2025-07-01,92.85714285714286,005380.KS,현대차,0.4,37.142857142857146,204730.078125,209117.15122767858,198393.1947544643,198880.64732142858,1059697,0.03194098840174164,-0.007317003570156744,0.0010480572400678827,0.0005480572026114342,1.1516384538696913,203755.175,196828.471875,0.004784679088518914,0.04014463037145404,0.03586082618127233,0.01666660942666498,1
2025-07-02,91.28571428571428,005380.KS,현대차,0.4,36.51428571428572,208142.234375,212529.30723067914,204730.06659836066,209604.5919935597,1058819,0.01666660942666498,0.03194098840174164,0.013763531419416627,0.008711310048325356,-0.0008285387238050612,203072.740625,198266.45625,0.024963930335492285,0.04981063520168714,0.03116179160311152,0.004683921444042616,1
2025-07-03,89.71428571428571,005380.KS,현대차,0.4,35.885714285714286,209117.15625,211554.41914335664,206192.44077797202,209604.60882867133,562758,0.004683921444042616,0.01666660942666498,0.01776383975748308,0.006190091464269298,-0.46850405971181097,204047.64375,199655.696875,0.024844749034255938,0.04738887756818487,0.030584669626830357,-0.018648039548405104,0
2025-07-04,88.14285714285714,005380.KS,현대차,0.4,35.25714285714286,205217.53125,211066.96206947745,204730.0786817102,209117.1517963183,415693,-0.018648039548405104,0.004683921444042616,0.0009008304407674972,-0.004102206009442,-0.26132902597564145,205120.040625,200674.47265625,0.00047528571417474494,0.0226389462177989,0.023307203721990476,-0.009501198499579977,0
2025-07-07,85.85714285714286,005380.KS,현대차,0.4,34.34285714285715,203267.71875,205217.52900179857,201805.36106115108,204730.07643884892,398058,-0.009501198499579977,-0.018648039548405104,-0.007821772201314156,-0.0005220764938676911,-0.04242313438042011,206094.94375,201196.046875,-0.013718070654996386,0.010296782204111087,0.019454977286759066,0.01199049836830035,1
2025-07-08,86.71428571428571,005380.KS,현대차,0.4,34.68571428571428,205705.0,206192.45260663508,200343.02132701423,201805.37914691944,499225,0.01199049836830035,-0.009501198499579977,-0.00538624655989491,0.004259396574658252,0.2541514050716227,206289.928125,201878.48203125,-0.002835466231029818,0.0189545608340649,0.017456026943851826,-0.007109012299166273,0
2025-07-09,87.57142857142857,005380.KS,현대차,0.4,35.02857142857143,204242.640625,204242.640625,200343.019801611,203267.73541915274,524731,-0.007109012299166273,0.01199049836830035,-0.0015399041434819665,0.004289109613371177,0.05109119134658724,205510.009375,202292.81796875,-0.0061669441496029044,0.009638615329147338,0.01743319993548602,-0.007160065207367894,0
2025-07-10,88.42857142857143,005380.KS,현대차,0.4,35.371428571428574,202780.25,206192.41766826925,200342.98737980772,204730.06009615384,719453,-0.007160065207367894,-0.007109012299166273,-0.000759526379411272,-0.0012967551879301859,0.3710891866499215,204242.628125,202609.6609375,-0.007160004443856783,0.0008419591726803728,0.012724928057713912,0.0,0
2025-07-11,89.28571428571429,005380.KS,현대차,0.4,35.714285714285715,202780.25,206192.41766826925,202292.79747596156,203755.15504807694,592335,0.0,-0.007160065207367894,-0.004756359168844722,-0.003677699391739469,-0.17668701082628047,203755.171875,203048.3671875,-0.00478477118410568,-0.0013204597072795656,0.010090090873995565,0.043269284114207274,1
2025-07-14,91.28571428571428,005380.KS,현대차,0.4,36.51428571428572,211554.40625,212529.31134792627,202780.26036866358,203267.71291762672,1241993,0.043269284114207274,0.0,0.012036406302279793,0.0018344952754269109,1.0967746292216396,205412.509375,203803.91796875,0.029900305943818598,0.038029142709800165,0.02054374247809626,-0.027649654543652424,0
2025-07-15,91.57142857142856,005380.KS,현대차,0.4,36.62857142857143,205705.0,212041.88388625594,204242.6421800948,211554.43127962085,1111748,-0.027649654543652424,0.043269284114207274,0.0052065431901849495,0.0005485502761058651,-0.10486774080047145,205412.509375,204096.390625,0.0014239182700700884,0.007881615985829,0.02225038353974111,-0.016587771323011147,0
2025-07-16,91.85714285714286,005380.KS,현대차,0.4,36.74285714285715,202292.8125,205704.98042168675,202292.8125,205704.98042168675,492782,-0.016587771323011147,-0.027649654543652424,-0.0003227139174854325,-0.00046381727009858764,-0.5567502707448091,205022.54375,204169.50859375,-0.013314298028262618,-0.009191852920037153,0.022934541842481476,0.012048206730034039,1
2025-07-17,92.14285714285714,005380.KS,현대차,0.4,36.85714285714285,204730.078125,206679.88839285716,200343.00502232145,203267.72042410716,611349,0.012048206730034039,-0.016587771323011147,-0.010729739712209843,-0.0004555732184223465,0.24060740854982532,205412.509375,204315.74375,-0.003322247764152237,0.0020279121295076695,0.02293977458460709,0.0023809551066666934,1
2025-07-18,92.42857142857144,005380.KS,현대차,0.4,36.971428571428575,205217.53125,207167.34152315915,203267.72097684085,204730.0786817102,317353,0.0023809551066666934,0.012048206730034039,-0.0007195364954368048,0.000900136410982363,-0.48089716348599576,205899.965625,204340.11640625,-0.0033143977121536327,0.004293894215101734,0.022760754048356095,-0.007125898874684955,0
2025-07-21,92.14285714285714,005380.KS,현대차,0.4,36.85714285714285,203755.171875,205217.52956788277,202780.26674641148,204242.62443929425,460835,-0.007125898874684955,0.0023809551066666934,0.0024344209873385925,0.0009050173156513543,0.45212113955122524,204340.11875,204705.70546875,-0.0028626139525525464,-0.004643415246162313,0.022758741084889626,-0.011961736247339094,0
2025-07-22,91.28571428571428,005380.KS,현대차,0.4,36.51428571428572,201317.90625,204242.62159503633,199368.09601997578,203755.16903753026,441603,-0.011961736247339094,-0.007125898874684955,-0.005568893338452452,-0.0008038021482542306,-0.04173294129135152,203462.7,204730.078125,-0.010541459196206535,-0.0166666857466672,0.02328109253522337,0.0750606200733821,1
2025-07-23,90.42857142857144,005380.KS,현대차,0.4,36.17142857142857,216428.953125,217403.85831925675,207654.80637668917,207654.80637668917,2832242,0.0750606200733821,-0.011961736247339094,0.018657661650452684,0.0037378172744850302,5.413547915208909,206289.928125,204973.80546875,0.04914939421500171,0.05588591005593845,0.033962344577632635,-0.020270364415920894,0
2025-07-24,89.57142857142857,005380.KS,현대차,0.4,35.82857142857143,212041.859375,219841.1001795977,209117.14407327588,215454.0272270115,1417925,-0.020270364415920894,0.0750606200733821,0.01427617313670737,0.0047920015784466774,-0.4993630487790238,207752.284375,205363.76640625,0.020647546730495545,0.03251836039829638,0.032924371328792425,-0.0045976328818918555,0
2025-07-25,88.71428571428571,005380.KS,현대차,0.4,35.48571428571429,211066.96875,215454.0420034642,208629.70583140876,209604.61099884525,665815,-0.0045976328818918555,-0.020270364415920894,0.016730874258523116,0.0065048784986065766,-0.5304300297970626,208922.171875,205924.3375,0.01026600889580667,0.024973401941866178,0.0319233934050272,0.009237885546693247,1
2025-07-28,87.14285714285714,005380.KS,현대차,0.4,34.857142857142854,213016.78125,216916.40195938214,210579.51830663614,215941.49678203661,692799,0.009237885546693247,-0.0045976328818918555,-0.005210037250373167,0.0061034040438436065,0.040527774231580826,210774.49375,206655.51640625,0.010638324685811306,0.030781974536042922,0.03185966846037888,-0.002288332037220675,0
2025-07-29,87.28571428571429,005380.KS,현대차,0.4,34.91428571428572,212529.328125,213016.78071244268,208629.70742545874,212041.87553755735,646415,-0.002288332037220675,0.009237885546693247,0.0007839735425269057,0.005436363023288268,-0.06695159779387672,213016.778125,207045.47890625,-0.0022883174005850935,0.026486206063128168,0.03199916886611845,0.022935731590573827,1
