Date,Close,High,Low,Open,Volume,ticker,trend_base,trend_stock,trend_forecast,trend_earnings,trend_business_plan,company_name,foreign_ratio,trend_glb,return,volatility_7,rolling_std_5,ma5_gap,ma20_gap,rsi_5,rsi_14,macd_hist,bb_high_gap,bb_low_gap,weighted_trend,trend_lag1,return_lag1,trend_lag2,return_lag2,trend_lag3,return_lag3,trend_lag3_mean,trend_lag7_mean,trend_change,trend_shock,kor_glb_spread,trend_ma_interaction,volume_change,date_trend_rank,date_return_rank,ticker_encoded,next_return,target,target_lag1
2025-05-26,-0.5275454243933367,-0.5355719744846112,-0.5341444275249264,-0.5348005967706837,-0.4142631582712231,000660.KS,-1.2124371015982667,-1.2210028919448839,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1726465491088023,0.3028593897488495,-0.7380202995046676,-0.6211873820525174,0.08581465850240182,0.6723949363059302,0.22674026343071318,0.559919779726919,-0.026575754638844526,0.6166095640970904,0.22207904007393017,-1.1624871624990227,-1.1508270161303251,0.31216854989891457,-1.152980326933348,-0.7005059515775971,-1.1644530524628758,-0.3703268101862738,-1.2033291359076508,-1.2354626666612756,-1.694115980593315,-0.1083902442969026,0.6999400040746341,-0.19999585942438933,-0.29353676812731866,-1.4638501094227996,0.29294158358805267,-1.4638501094227998,-0.0024630244351164787,0,0.9364417103712739
2025-05-27,-0.5288636418738706,-0.5355719589156028,-0.5257569138115742,-0.5334865945258969,-0.4182257349519924,000660.KS,-1.2124371015982667,-1.0111709195050058,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1726465491088023,-0.22376515924521123,-0.8426553290019293,-0.6161763208011725,0.001078897699321996,0.6723949363059302,-0.18951003126833907,0.559919779726919,-0.021850325390980183,0.6166095640970904,0.22207904007393017,-1.1624871624990227,-1.1622175982571719,0.28984801705401814,-1.1518853131652589,0.32380662550015216,-1.154103708959398,-0.6889827179495676,-1.2033291359076508,-1.2354626666612756,4.648913285754266,-0.1083902442969026,0.8100080848986125,-0.19199021988597403,-0.24399283535421817,-1.4638501094227996,0.29294158358805267,-1.4638501094227998,0.027160475427665087,1,-1.0678721258619792
2025-05-28,-0.5143630838213943,-0.5201812277168747,-0.5095230570393628,-0.5177187654231042,-0.22210501608215946,000660.KS,-1.202373115532837,-0.9941575163342048,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1682293946865385,0.669578607073475,-0.8838696186538489,-0.5232124103511354,0.5586157289753314,0.6723949363059302,0.6405215431189148,0.559919779726919,0.03190518883138597,0.6166095640970904,0.22207904007393017,-1.1543736798272233,-1.1622175982571719,-0.23408222571537032,-1.1633312571620882,0.30119314627760435,-1.1530088630492663,0.33089666905809617,-1.2033291359076508,-1.2354626666612756,0.15408781553208073,-0.1083902442969026,0.763455721154292,-0.1612617408421037,2.025797792157304,-1.4638501094227996,0.29294158358805267,-1.4638501094227998,0.021071657009784195,1,0.9364417103712739
2025-05-29,-0.5028077010308432,-0.5063618303644548,-0.5044505772227962,-0.49567685125336575,-0.14682035144006278,000660.KS,-1.2124371015982667,-0.9431173068218021,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1726465491088023,0.48596060099532506,-0.8345666061086943,-0.47531744637693135,0.7233417621781092,0.6723949363059302,1.5213985617307464,0.559919779726919,0.10218134730909251,0.6166095640970904,0.22207904007393017,-1.144464931646634,-1.1540961683100586,0.6546910326865044,-1.1633312571620882,-0.22961343174004473,-1.1644530524628758,0.30838106020615874,-1.1909952583177517,-1.2354626666612756,0.033227111285617374,-0.1083902442969026,0.7969451970575689,-0.1479857507329629,0.18504785719833192,-1.4638501094227996,0.29294158358805267,-1.4638501094227998,-0.0353773911321279,0,0.9364417103712739
2025-05-30,-0.5226169345920239,-0.5179257525737226,-0.5166479863389144,-0.507524108226815,-0.03398513046828417,000660.KS,-1.2124371015982667,-0.9941575163342048,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1726465491088023,-1.2163502503824333,-0.470715484397198,-0.5233324751835221,-0.44518253762172694,0.6723949363059302,0.17360260358062682,0.023818183080863035,0.059752966131844734,0.6166095640970904,0.22207904007393017,-1.1624871624990227,-1.1441777143652503,0.47201244946223253,-1.1551703544695262,0.6708245529661488,-1.1644530524628758,-0.22012820495654395,-1.1893650396567934,-1.2349338060365136,-0.5421520731473707,-0.1083902442969026,0.790445273887086,-0.21265185788822927,0.27663744420871195,-1.4638501094227996,-0.878824750764159,-1.4638501094227998,0.014669925337222445,1,-1.0678721258619792
2025-06-02,-0.5146932494558818,-0.5217803877861098,-0.5166479870510097,-0.5206877065520852,-0.37859703131257605,000660.KS,-1.2124371015982667,-0.9714729787731369,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1726465491088023,0.2929061979093102,-0.5747469594477083,-0.5440427282908027,-0.16723981586389328,0.6723949363059302,0.17398232115841775,0.0019781036406824708,0.05384370629678237,0.6166095640970904,0.22207904007393017,-1.1617792051689415,-1.1622175982571719,-1.2215890724094185,-1.1452036936682461,0.48574840022138593,-1.1562934007796608,0.6764127147112454,-1.1918911730189725,-1.2354626666612756,-0.14358187241184722,-0.1083902442969026,0.8252542158343985,-0.19932560754583054,-1.3211300755919388,-1.4638501094227996,0.8788247507641588,-1.4638501094227998,0.048192867654003324,1,0.9364417103712739
2025-06-04,-0.48828091041320676,-0.4845188680220482,-0.4800557627817574,-0.48646229989043993,-0.0021266058394467046,000660.KS,-1.1985991207583009,-0.8920770973093994,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1714535949947602,1.3038438550422073,-0.2874462813667962,-0.4697902111293801,0.7644897266493842,0.6723949363059302,0.6945263211108094,0.10937624854138683,0.14101062264626044,0.6166095640970904,0.22207904007393017,-1.119056328349696,-1.161508947472499,0.2799457475400329,-1.1633312571620882,-1.2300808361257582,-1.1463282677978253,0.4921375652743775,-1.1832239255904629,-1.2315824444073817,0.796511509754904,-0.1083902442969026,0.8192660581070422,-0.1330474101618061,3.2285214414893986,-1.4638501094227996,1.4647079179402647,-1.4638501094227998,0.032183782009547635,1,0.9364417103712739
2025-06-05,-0.46979238083162717,-0.46653064413649836,-0.46514791368990493,-0.4667169741486699,0.07240476146551449,000660.KS,-1.2124371015982667,-0.9090905004802001,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1682293946865385,0.8210644086168121,-0.2267001113729617,-0.30669341210267864,1.2287584354508196,0.6723949363059302,0.7391784477377771,0.7175387457473965,0.2514164459637276,0.6166095640970904,0.22207904007393017,-1.1378590995262412,-1.1187442229686009,1.2857112651903106,-1.162619162108091,0.2911609141858971,-1.1644530524628758,-1.2162656203703166,-1.174569286759587,-1.2167155711657418,-0.4781459487647348,-0.1083902442969026,0.7864868757549784,-0.11458316176074276,0.035840452078337914,-1.4638501094227996,0.8788247507641588,-1.4638501094227998,0.020044577207391834,1,0.9364417103712739
2025-06-09,-0.45790683240658847,-0.457536477337252,-0.448884706955377,-0.4469715580131395,-0.16507445492900885,000660.KS,-1.1998571190164795,-0.8920770973093994,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1295389909878788,0.45498737557533275,-0.29103284230074,-0.16446810396510952,1.3488011166732898,0.6723949363059302,0.7426863440635686,0.732568599491164,0.34482986092628837,0.6166095640970904,0.22207904007393017,-1.1197944166885698,-1.1375654117353784,0.8054018055327795,-1.1196465873739365,1.3101266259000777,-1.1637410665680736,0.2983922472744668,-1.1602476593273197,-1.2095238678965632,0.15562033623557464,-0.1083902442969026,0.7329966633585493,-0.09337047550014484,-0.8658834644365618,-1.4638501094227996,0.29294158358805267,-1.4638501094227998,0.006550252000495194,1,0.9364417103712739
2025-06-10,-0.4539449691176919,-0.46010621370813404,-0.4502399519016148,-0.4522369767362426,-0.15913629413870295,000660.KS,-1.2124371015982667,-0.8523791565775304,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1585567937618737,0.048044530871017295,-0.2914111483596799,-0.22568252047017268,0.8392983316476937,0.6723949363059302,1.637167324696159,1.1557215469643736,0.39170180108466757,0.6166095640970904,0.22207904007393017,-1.119468495936849,-1.1194830342758315,0.44119768865276154,-1.1385592531340596,0.8235133330260133,-1.120775079229294,1.3129479099703916,-1.1603882557394136,-1.2043174889784176,-0.17190113752281824,-0.1083902442969026,0.7924635403066844,-0.12811352754877378,-0.1739045684811867,-1.4638501094227996,-0.29294158358805306,-1.4638501094227998,0.04121468867328337,1,0.9364417103712739
2025-06-11,-0.42885333405461795,-0.43826332079602476,-0.4299110055599861,-0.4390734155639453,-0.10132973168009111,000660.KS,-1.1835031416601562,-0.8296946190164625,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1263147906796571,1.0934057663100105,-0.18770719478533254,-0.2917762116976106,1.1791898239285397,1.0206190362378482,1.6371673246963068,1.3029516990700856,0.48607255859613235,0.692025468579756,0.30034707471576594,-1.0899696043348794,-1.1191567942799527,0.036336836976813315,-1.1203889895402714,0.4545292103321945,-1.1396848458099351,0.8284406629130202,-1.1440524462028077,-1.196189088218678,0.2964411832379287,-0.1083902442969026,0.7680332761239699,-0.08426324828542567,0.05129852764752647,-1.4638501094227996,1.4647079179402647,-1.4638501094227998,-0.0187499007098616,0,0.9364417103712739
2025-06-12,-0.44073879959635437,-0.4241295971375725,-0.42991094110616074,-0.42196067446061547,-0.015052731806223914,000660.KS,-1.1872771364346923,-0.8864059629191323,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1392115919125438,-0.7149218240634472,-0.4825492588359515,-0.4177701955005549,0.16932454606065972,0.6918142408791459,1.001094635943182,1.0881897849781565,0.4637236190817951,0.5012656213049596,0.2711466022123586,-1.110574472940893,-1.0896290080808662,1.0763498156946671,-1.1200611639137343,0.04435475253512475,-1.1215173675905654,0.4610534909794979,-1.1409073880977176,-1.188334997576085,-0.45142623138806165,-0.1083902442969026,0.7655255358983183,-0.17225922163997479,0.12972440972990618,-1.4638501094227996,-1.464707917940265,-1.4638501094227998,0.0,0,-1.0678721258619792
2025-06-13,-0.44073879959635437,-0.43312374504154344,-0.433299105279458,-0.4272261139170437,-0.11599254179118654,000660.KS,-1.2124371015982667,-1.0338554570660736,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1488841928372087,-0.14948873898447215,-0.4086465493625282,-0.5057371667469767,-0.10045680118503716,0.609894740264152,0.778469793690133,1.3475838425921702,0.4132789895436246,0.4253613183717126,0.275382477266944,-1.1624871624990227,-1.1102540594579835,-0.7227260444047335,-1.090389863235562,1.0980174069548523,-1.1211895922174058,0.052654254315118255,-1.1599748722348877,-1.1903615844583877,-1.1564909748125616,-0.1083902442969026,0.6948382623921711,-0.19719629538786473,-0.5269615135641078,-1.4638501094227996,0.8788247507641588,-1.4638501094227998,0.053078491901111136,1,-1.0678721258619792
2025-06-16,-0.4077234793971384,-0.41899012307865935,-0.42177938651792746,-0.4338079515334028,-0.15438258017358866,000660.KS,-1.1772131503692627,-0.8296946190164625,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1392115919125438,1.4511776267419085,-0.3475675375305211,-0.3857737134414483,0.9306119259899442,1.0884894325210908,1.0238116704422804,1.4994434505184977,0.4720404424162827,0.5731969560973643,0.3703525788273816,-1.0862791626405106,-1.1622175982571719,-0.1601858170242346,-1.1111151589548913,-0.7246704681443037,-1.0915228399422567,1.1017566925261182,-1.1587160084196761,-1.1854726159578683,2.1692786107591484,-0.1083902442969026,0.7994076592948466,-0.1027304992704132,-0.35150497587504864,-1.4638501094227996,1.4647079179402647,-1.4638501094227998,0.004032278728435923,1,0.9364417103712739
2025-06-17,-0.4050822372045407,-0.3894379108780538,-0.3946740609534309,-0.39431714431528647,-0.009356294857793861,000660.KS,-1.1784711486274413,-0.8693925597483313,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1230905903714354,-0.02788895898570759,-0.35768032993410553,-0.3857737134414483,0.5963209898235314,1.0120667079146421,1.0126596731021447,1.4705838967266678,0.4797095077675431,0.4844105071412203,0.38381195501655907,-1.099890673491959,-1.0859349515447134,1.4322912507268843,-1.1633312571620882,-0.15474716783093795,-1.1122449586186,-0.7130426513086778,-1.1550716076543792,-1.1798093307140232,-0.3545427252191843,-0.1083902442969026,0.7476404728744607,-0.13666974587080682,0.4235552352867838,-1.4638501094227996,0.29294158358805267,-1.4638501094227998,-0.01004021188826365,0,0.9364417103712739
2025-06-18,-0.41168534268603496,-0.40999599591880587,-0.4028056890161047,-0.41406257493415594,-0.11820747768620676,000660.KS,-1.2011151172746581,-0.9884863819439379,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1726465491088023,-0.45226730142462607,-0.2670511127209986,-0.37230904685197375,0.14944802795458403,0.7636665736489594,0.33399025100628443,1.3342481122278813,0.41864077225077656,0.3581426474778247,0.3559281006583001,-1.1517965311294103,-1.099559795070742,-0.03920816344322871,-1.086677852403888,1.4586304040314575,-1.1644530524628758,-0.14558595969679627,-1.1470316907005362,-1.1845826943062094,-0.9102106573397266,-0.1083902442969026,0.7801636558150705,-0.18199560272621154,-0.5490562988055722,-1.4638501094227996,-0.878824750764159,-1.4638501094227998,-0.0020283443717039606,0,-1.0678721258619792
2025-06-19,-0.41300592234068273,-0.4151354742888945,-0.4109372473178614,-0.41011346104480983,-0.31737041535662,000660.KS,-1.2124371015982667,-0.9941575163342048,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1726465491088023,-0.21065669040151255,-0.24223781645455153,-0.4483168648538238,-0.1541313094203255,0.6227968575316069,0.9432670966846899,1.2025186746099321,0.33663158211779426,0.28786149339490913,0.33955537618384196,-1.161016474877087,-1.1515164952572854,-0.4614153097010474,-1.1003689170244506,-0.032181740085238386,-1.0878113981359006,1.4608089687899959,-1.172525684594103,-1.1907798976306607,-0.36834238780664963,-0.1083902442969026,0.7804194218467433,-0.19864911218853126,-0.9893463820149853,-1.4638501094227996,-0.29294158358805306,-1.4638501094227998,0.04471535640818325,1,-1.0678721258619792
2025-06-20,-0.3839524654303633,-0.39714723654868217,-0.3960293838088401,-0.4048480787360099,-0.1727787811359365,000660.KS,-1.2124371015982667,-1.2210028919448839,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1726465491088023,1.1989739710600118,-0.2012310455972421,-0.5024568653407353,0.6035940589027226,0.98765717120154,1.220826950343842,1.3199566884899836,0.360121631442615,0.42335524997494345,0.403679574433046,-1.1624871624990227,-1.1607454700751334,-0.2210408221637644,-1.1525781433811588,-0.45993015433044065,-1.1015003640119425,-0.023550990962708327,-1.2033291359076508,-1.2122394025298635,-1.694115980593315,-0.1083902442969026,0.6788589655312042,-0.19221553937600175,0.8087788892722684,-1.4638501094227996,0.8788247507641588,-1.4638501094227998,0.009727676939657703,1,0.9364417103712739
2025-06-23,-0.377349359948869,-0.3817286654369804,-0.39331881913692296,-0.39563352761280324,-0.19527276599341126,000660.KS,-1.1960831242419434,-0.8807348285288653,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1553325934536518,0.14386483486935212,-0.3770919202242969,-0.40417141764321324,0.6180849061647069,0.9371110202814145,0.9829187515915097,1.8826969385029633,0.36236241684677506,0.3997650601533997,0.39707056012046904,-1.11390203095407,-1.1622175982571719,1.1813779144588599,-1.161851973966539,-0.21640086596948635,-1.1537015870591365,-0.44944812458814454,-1.2033291359076508,-1.2127357336176217,4.648913285754266,-0.1083902442969026,0.793669578000004,-0.1409373948116691,-0.30120897750261705,-1.4638501094227996,0.8788247507641588,-1.4638501094227998,0.07321773991092995,1,0.9364417103712739
2025-06-24,-0.3271660069394189,-0.3303335292989501,-0.33639765614569583,-0.34956092691364343,0.034881766172009054,000660.KS,-1.1784711486274413,-0.7843255438943267,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1424357922207653,2.058508689960457,0.052010997297863924,-0.017362778354856438,2.0358629985702943,1.591087424607612,1.3146504468982687,2.0034993932366474,0.5155377674479292,0.6237339078594267,0.5220491477642372,-1.0723047681078706,-1.1135848768630547,0.13166690700864228,-1.1633312571620882,1.2044239495625852,-1.1629739960311019,-0.2069728227222275,-1.1750308036268924,-1.1973633404421697,0.46567797159951574,-0.1083902442969026,0.8254532107020469,0.006243156573541613,0.8950488882776007,-1.4638501094227996,1.4647079179402647,-1.4638501094227998,0.026929951095864046,1,0.9364417103712739
2025-06-25,-0.3073568148198893,-0.3084906226339265,-0.2970949774232303,-0.2995392781743235,0.03830272330988362,000660.KS,-1.1935671277255857,-0.7389564687721909,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1585567937618737,0.6626267791073954,-0.08911512515902742,0.1600602374373885,1.9246346090592612,1.7013143681464349,1.5900518696937285,1.9876755385734697,0.6387265489328895,0.6077894401636007,0.571179147083863,-1.0664493453028419,-1.0719468688876035,2.0365150986300957,-1.1144621651972022,0.1409359843958912,-1.1644530524628758,1.2077027112287104,-1.1179311218345744,-1.1944055693769386,-0.10643581253523783,-0.1083902442969026,0.8664037938762092,0.0022505204923893045,-0.18992282471462874,-1.4638501094227996,0.8788247507641588,-1.4638501094227998,0.024475540972238585,1,0.9364417103712739
2025-06-26,-0.28886820235500743,-0.2905023161545148,-0.2889633716403635,-0.2850593085368775,0.0865822036567312,000660.KS,-1.1772131503692627,-0.7389564687721909,-0.4369241172448026,-0.28724288234971723,0.0,SK하이닉스,1.3905400424503944,-1.1327631912961005,0.588610137114156,-0.14439758434471084,0.135923552751907,1.6026961761536005,1.7660682046444247,1.6371673246964884,1.9876757431427121,0.7300506685414555,0.5842433141092772,0.6088178808298038,-1.056854196897483,-1.0660857106100294,0.6477747715267912,-1.0726217831939626,2.07078440256162,-1.1155914517882457,0.14881748588220164,-1.098471268522268,-1.1879863450818753,-0.06473357916146247,-0.1083902442969026,0.8273297201775835,-0.019432878562412013,-0.05727069454982303,-1.4638501094227996,0.8788247507641588,-1.4638501094227998,-0.030716774358483856,0,0.9364417103712739
