Date,ticker,target,next_return,weighted_trend,Open,date_trend_rank,return_lag2,Volume,kor_glb_spread,rsi_14,volume_change,return_lag3,return,bb_high_gap,ma20_gap,bb_low_gap,return_lag1,trend_earnings,ma5_gap,rsi_5,trend_ma_interaction,trend_change,macd_hist,date_return_rank,volatility_7,rolling_std_5,trend_forecast,trend_lag3
2025-05-26,000660.KS,0,-0.0024630244351164,-1.1624871624990227,-0.5348005967706837,-1.4638501094227996,-0.7005059515775971,-0.4142631582712231,0.6999400040746341,0.559919779726919,-0.2935367681273186,-0.3703268101862738,0.3028593897488495,0.6166095640970904,0.6723949363059302,0.2220790400739301,0.3121685498989145,-0.2872428823497172,0.0858146585024018,0.2267402634307131,-0.1999958594243893,-1.694115980593315,-0.0265757546388445,0.2929415835880526,-0.7380202995046676,-0.6211873820525174,-0.4369241172448026,-1.1644530524628758
2025-05-27,000660.KS,1,0.027160475427665,-1.1624871624990227,-0.5334865945258969,-1.4638501094227996,0.3238066255001521,-0.4182257349519924,0.8100080848986125,0.559919779726919,-0.2439928353542181,-0.6889827179495676,-0.2237651592452112,0.6166095640970904,0.6723949363059302,0.2220790400739301,0.2898480170540181,-0.2872428823497172,0.0010788976993219,-0.189510031268339,-0.191990219885974,4.648913285754266,-0.0218503253909801,0.2929415835880526,-0.8426553290019293,-0.6161763208011725,-0.4369241172448026,-1.154103708959398
2025-05-28,000660.KS,1,0.0210716570097841,-1.1543736798272233,-0.5177187654231042,-1.4638501094227996,0.3011931462776043,-0.2221050160821594,0.763455721154292,0.559919779726919,2.025797792157304,0.3308966690580961,0.669578607073475,0.6166095640970904,0.6723949363059302,0.2220790400739301,-0.2340822257153703,-0.2872428823497172,0.5586157289753314,0.6405215431189148,-0.1612617408421037,0.1540878155320807,0.0319051888313859,0.2929415835880526,-0.8838696186538489,-0.5232124103511354,-0.4369241172448026,-1.1530088630492663
2025-05-29,000660.KS,0,-0.0353773911321279,-1.144464931646634,-0.4956768512533657,-1.4638501094227996,-0.2296134317400447,-0.1468203514400627,0.7969451970575689,0.559919779726919,0.1850478571983319,0.3083810602061587,0.485960600995325,0.6166095640970904,0.6723949363059302,0.2220790400739301,0.6546910326865044,-0.2872428823497172,0.7233417621781092,1.5213985617307464,-0.1479857507329629,0.0332271112856173,0.1021813473090925,0.2929415835880526,-0.8345666061086943,-0.4753174463769313,-0.4369241172448026,-1.1644530524628758
2025-05-30,000660.KS,1,0.0146699253372224,-1.1624871624990227,-0.507524108226815,-1.4638501094227996,0.6708245529661488,-0.0339851304682841,0.790445273887086,0.023818183080863,0.2766374442087119,-0.2201282049565439,-1.2163502503824333,0.6166095640970904,0.6723949363059302,0.2220790400739301,0.4720124494622325,-0.2872428823497172,-0.4451825376217269,0.1736026035806268,-0.2126518578882292,-0.5421520731473707,0.0597529661318447,-0.878824750764159,-0.470715484397198,-0.5233324751835221,-0.4369241172448026,-1.1644530524628758
2025-06-02,000660.KS,1,0.0481928676540033,-1.1617792051689415,-0.5206877065520852,-1.4638501094227996,0.4857484002213859,-0.378597031312576,0.8252542158343985,0.0019781036406824,-1.3211300755919388,0.6764127147112454,0.2929061979093102,0.6166095640970904,0.6723949363059302,0.2220790400739301,-1.2215890724094185,-0.2872428823497172,-0.1672398158638932,0.1739823211584177,-0.1993256075458305,-0.1435818724118472,0.0538437062967823,0.8788247507641588,-0.5747469594477083,-0.5440427282908027,-0.4369241172448026,-1.1562934007796608
2025-06-04,000660.KS,1,0.0321837820095476,-1.119056328349696,-0.4864622998904399,-1.4638501094227996,-1.2300808361257582,-0.0021266058394467,0.8192660581070422,0.1093762485413868,3.2285214414893986,0.4921375652743775,1.3038438550422071,0.6166095640970904,0.6723949363059302,0.2220790400739301,0.2799457475400329,-0.2872428823497172,0.7644897266493842,0.6945263211108094,-0.1330474101618061,0.796511509754904,0.1410106226462604,1.464707917940265,-0.2874462813667962,-0.4697902111293801,-0.4369241172448026,-1.1463282677978253
2025-06-05,000660.KS,1,0.0200445772073918,-1.1378590995262412,-0.4667169741486699,-1.4638501094227996,0.2911609141858971,0.0724047614655144,0.7864868757549784,0.7175387457473965,0.0358404520783379,-1.2162656203703166,0.8210644086168121,0.6166095640970904,0.6723949363059302,0.2220790400739301,1.2857112651903106,-0.2872428823497172,1.2287584354508196,0.7391784477377771,-0.1145831617607427,-0.4781459487647348,0.2514164459637276,0.8788247507641588,-0.2267001113729617,-0.3066934121026786,-0.4369241172448026,-1.1644530524628758
2025-06-09,000660.KS,1,0.0065502520004951,-1.1197944166885698,-0.4469715580131395,-1.4638501094227996,1.3101266259000777,-0.1650744549290088,0.7329966633585493,0.732568599491164,-0.8658834644365618,0.2983922472744668,0.4549873755753327,0.6166095640970904,0.6723949363059302,0.2220790400739301,0.8054018055327795,-0.2872428823497172,1.3488011166732898,0.7426863440635686,-0.0933704755001448,0.1556203362355746,0.3448298609262883,0.2929415835880526,-0.29103284230074,-0.1644681039651095,-0.4369241172448026,-1.1637410665680736
2025-06-10,000660.KS,1,0.0412146886732833,-1.119468495936849,-0.4522369767362426,-1.4638501094227996,0.8235133330260133,-0.1591362941387029,0.7924635403066844,1.1557215469643736,-0.1739045684811867,1.3129479099703916,0.0480445308710172,0.6166095640970904,0.6723949363059302,0.2220790400739301,0.4411976886527615,-0.2872428823497172,0.8392983316476937,1.637167324696159,-0.1281135275487737,-0.1719011375228182,0.3917018010846675,-0.292941583588053,-0.2914111483596799,-0.2256825204701726,-0.4369241172448026,-1.120775079229294
2025-06-11,000660.KS,0,-0.0187499007098616,-1.0899696043348794,-0.4390734155639453,-1.4638501094227996,0.4545292103321945,-0.1013297316800911,0.7680332761239699,1.3029516990700856,0.0512985276475264,0.8284406629130202,1.0934057663100103,0.692025468579756,1.0206190362378482,0.3003470747157659,0.0363368369768133,-0.2872428823497172,1.1791898239285397,1.6371673246963068,-0.0842632482854256,0.2964411832379287,0.4860725585961323,1.464707917940265,-0.1877071947853325,-0.2917762116976106,-0.4369241172448026,-1.1396848458099351
2025-06-12,000660.KS,0,0.0,-1.110574472940893,-0.4219606744606154,-1.4638501094227996,0.0443547525351247,-0.0150527318062239,0.7655255358983183,1.0881897849781563,0.1297244097299061,0.4610534909794979,-0.7149218240634472,0.5012656213049596,0.6918142408791459,0.2711466022123586,1.0763498156946671,-0.2872428823497172,0.1693245460606597,1.001094635943182,-0.1722592216399747,-0.4514262313880616,0.4637236190817951,-1.464707917940265,-0.4825492588359515,-0.4177701955005549,-0.4369241172448026,-1.1215173675905654
2025-06-13,000660.KS,1,0.0530784919011111,-1.1624871624990227,-0.4272261139170437,-1.4638501094227996,1.0980174069548525,-0.1159925417911865,0.6948382623921711,1.3475838425921702,-0.5269615135641078,0.0526542543151182,-0.1494887389844721,0.4253613183717126,0.609894740264152,0.275382477266944,-0.7227260444047335,-0.2872428823497172,-0.1004568011850371,0.778469793690133,-0.1971962953878647,-1.1564909748125616,0.4132789895436246,0.8788247507641588,-0.4086465493625282,-0.5057371667469767,-0.4369241172448026,-1.1211895922174058
2025-06-16,000660.KS,1,0.0040322787284359,-1.0862791626405106,-0.4338079515334028,-1.4638501094227996,-0.7246704681443037,-0.1543825801735886,0.7994076592948466,1.4994434505184977,-0.3515049758750486,1.1017566925261182,1.4511776267419083,0.5731969560973643,1.0884894325210908,0.3703525788273816,-0.1601858170242346,-0.2872428823497172,0.9306119259899442,1.0238116704422804,-0.1027304992704132,2.1692786107591484,0.4720404424162827,1.464707917940265,-0.3475675375305211,-0.3857737134414483,-0.4369241172448026,-1.0915228399422567
2025-06-17,000660.KS,0,-0.0100402118882636,-1.099890673491959,-0.3943171443152864,-1.4638501094227996,-0.1547471678309379,-0.0093562948577938,0.7476404728744607,1.4705838967266678,0.4235552352867838,-0.7130426513086778,-0.0278889589857075,0.4844105071412203,1.012066707914642,0.383811955016559,1.4322912507268843,-0.2872428823497172,0.5963209898235314,1.0126596731021449,-0.1366697458708068,-0.3545427252191843,0.4797095077675431,0.2929415835880526,-0.3576803299341055,-0.3857737134414483,-0.4369241172448026,-1.1122449586186
2025-06-18,000660.KS,0,-0.0020283443717039,-1.1517965311294105,-0.4140625749341559,-1.4638501094227996,1.4586304040314575,-0.1182074776862067,0.7801636558150705,1.334248112227881,-0.5490562988055722,-0.1455859596967962,-0.452267301424626,0.3581426474778247,0.7636665736489594,0.3559281006583001,-0.0392081634432287,-0.2872428823497172,0.149448027954584,0.3339902510062844,-0.1819956027262115,-0.9102106573397266,0.4186407722507765,-0.878824750764159,-0.2670511127209986,-0.3723090468519737,-0.4369241172448026,-1.1644530524628758
2025-06-19,000660.KS,1,0.0447153564081832,-1.161016474877087,-0.4101134610448098,-1.4638501094227996,-0.0321817400852383,-0.31737041535662,0.7804194218467433,1.202518674609932,-0.9893463820149851,1.460808968789996,-0.2106566904015125,0.2878614933949091,0.6227968575316069,0.3395553761838419,-0.4614153097010474,-0.2872428823497172,-0.1541313094203255,0.94326709668469,-0.1986491121885312,-0.3683423878066496,0.3366315821177942,-0.292941583588053,-0.2422378164545515,-0.4483168648538238,-0.4369241172448026,-1.0878113981359006
2025-06-20,000660.KS,1,0.0097276769396577,-1.1624871624990227,-0.4048480787360099,-1.4638501094227996,-0.4599301543304406,-0.1727787811359365,0.6788589655312042,1.3199566884899836,0.8087788892722684,-0.0235509909627083,1.1989739710600118,0.4233552499749434,0.98765717120154,0.403679574433046,-0.2210408221637644,-0.2872428823497172,0.6035940589027226,1.220826950343842,-0.1922155393760017,-1.694115980593315,0.360121631442615,0.8788247507641588,-0.2012310455972421,-0.5024568653407353,-0.4369241172448026,-1.1015003640119423
2025-06-23,000660.KS,1,0.0732177399109299,-1.11390203095407,-0.3956335276128032,-1.4638501094227996,-0.2164008659694863,-0.1952727659934112,0.793669578000004,1.8826969385029635,-0.301208977502617,-0.4494481245881445,0.1438648348693521,0.3997650601533997,0.9371110202814144,0.397070560120469,1.18137791445886,-0.2872428823497172,0.6180849061647069,0.9829187515915097,-0.1409373948116691,4.648913285754266,0.362362416846775,0.8788247507641588,-0.3770919202242969,-0.4041714176432132,-0.4369241172448026,-1.1537015870591365
2025-06-24,000660.KS,1,0.026929951095864,-1.0723047681078706,-0.3495609269136434,-1.4638501094227996,1.2044239495625852,0.034881766172009,0.8254532107020469,2.0034993932366474,0.8950488882776007,-0.2069728227222275,2.058508689960457,0.6237339078594267,1.591087424607612,0.5220491477642372,0.1316669070086422,-0.2872428823497172,2.0358629985702943,1.3146504468982687,0.0062431565735416,0.4656779715995157,0.5155377674479292,1.464707917940265,0.0520109972978639,-0.0173627783548564,-0.4369241172448026,-1.162973996031102
2025-06-25,000660.KS,1,0.0244755409722385,-1.066449345302842,-0.2995392781743235,-1.4638501094227996,0.1409359843958912,0.0383027233098836,0.8664037938762092,1.9876755385734697,-0.1899228247146287,1.2077027112287104,0.6626267791073954,0.6077894401636007,1.7013143681464349,0.571179147083863,2.036515098630096,-0.2872428823497172,1.9246346090592608,1.5900518696937285,0.0022505204923893,-0.1064358125352378,0.6387265489328895,0.8788247507641588,-0.0891151251590274,0.1600602374373885,-0.4369241172448026,-1.1644530524628758
2025-06-26,000660.KS,0,-0.0307167743584838,-1.056854196897483,-0.2850593085368775,-1.4638501094227996,2.07078440256162,0.0865822036567312,0.8273297201775835,1.987675743142712,-0.057270694549823,0.1488174858822016,0.588610137114156,0.5842433141092772,1.7660682046444247,0.6088178808298038,0.6477747715267912,-0.2872428823497172,1.6026961761536005,1.6371673246964884,-0.019432878562412,-0.0647335791614624,0.7300506685414555,0.8788247507641588,-0.1443975843447108,0.135923552751907,-0.4369241172448026,-1.1155914517882457
2025-06-27,000660.KS,1,0.0281691603736986,-1.0833637722144869,-0.3021720251926494,-1.4638501094227996,0.6638175191681788,0.0008315743918085,0.8231442319642627,1.3957097253752573,-0.4353860028089363,2.070313585590034,-1.075801937008894,0.3332774381573964,1.1820927121498417,0.5222829859640008,0.5741368120306602,-0.2872428823497172,0.1138537067618727,0.8738766383851525,-0.1713009603549244,-0.4732364425728157,0.6344731424563301,-1.464707917940265,0.131168706999432,-0.0469128966361767,-0.4369241172448026,-1.0737574836231485
2025-06-30,000660.KS,0,-0.0222603326750217,-1.0800362142013096,-0.3008555574310667,-1.4638501094227996,0.5892130964768394,-0.0849651405401632,0.7950001898625767,1.4738683231249337,-0.4703167415595531,0.6694360071177456,0.6999971063356341,0.375823858095924,1.32297536775821,0.5533443788788799,-1.0817598295697406,-0.2872428823497172,0.2530639075218644,0.9570076429628708,-0.1584931998767861,-0.1344831706881884,0.5955211139607071,1.464707917940265,0.0417860213285316,-0.4188124198018061,-0.4369241172448026,-1.0678687410843797
2025-07-01,000660.KS,0,-0.0227671367122951,-1.1499821127234515,-0.2942738040250245,-1.4638501094227996,-1.0884164009784294,-0.1626010778423008,0.7761371073206209,1.008663722230764,-0.4870628292098493,0.5951544698358614,-0.8207844847108365,0.2217001366636142,0.856586417987183,0.458336640449961,0.6849539054172687,-0.2872428823497172,-0.5246229859140934,0.080457270220151,-0.218062007437664,-1.0575735863910931,0.4472980117635769,-1.464707917940265,0.2202526849492384,-0.5228490104111883,-0.4369241172448026,-1.058218992387853
2025-07-02,000660.KS,0,-0.0017920677298799,-1.110574472940893,-0.3140192479485231,-1.4638501094227996,0.7014846115080856,-0.0480561689870489,0.8114240298983364,0.9116153292455486,0.3021943881837392,-1.0752143040904445,-0.8360679667281721,0.1017027608320866,0.4260459467034769,0.3599811669406765,-0.8280470925768073,-0.2872428823497172,-1.028724449099878,-0.6320721827093237,-0.2596618532831891,0.6268997833789325,0.2371906677851347,-0.292941583588053,0.3914346528200217,-0.427034851041815,-0.4369241172448026,-1.0848794179543666
2025-07-03,000660.KS,0,-0.0287253487752107,-1.0918333066467991,-0.3206010117357627,-1.4638501094227996,-0.8313738049815655,-0.1677790510364271,0.8506742260906426,0.8879996181689437,-0.6118750123776011,0.7069400775603654,-0.2035313923753535,0.0842096294788788,0.2716820095221265,0.3126102710637921,-0.8432523815421619,-0.2872428823497172,-0.7974259266282269,-1.178243621393066,-0.2475346547359951,0.1061330895516827,0.0587480417556576,-0.878824750764159,-0.2895949158785428,-0.4447709707764912,-0.4369241172448026,-1.0815329247847207
2025-07-04,000660.KS,1,0.0018484963826477,-1.128626834802074,-0.3245501172854302,-1.4638501094227996,-0.8467786561327557,-0.166334016873288,0.8190329310695565,0.2636403871423202,-0.1936832795019292,-0.8192841797254462,-1.015747330390999,-0.0497883895608052,-0.147164754588515,0.22854264633598,-0.2139519784481026,-0.2872428823497172,-1.3354821613870205,-1.144310022901016,-0.2728082133351353,-0.6722652323210065,-0.1659291788579051,-0.878824750764159,-0.3481310566512888,-0.3016079309023448,-0.4369241172448026,-1.1518768438755842
2025-07-07,000660.KS,1,0.0405903811212549,-1.0799746093188578,-0.3600917828853242,-1.4638501094227996,-0.2092189845516035,-0.2941278772747942,0.7557445374508928,0.2508970878615796,-0.765559207474251,-0.8346223592036697,-0.0937443897971668,-0.0344388046729442,-0.2136084636804953,0.1987234198915598,-1.022012473156455,-0.2872428823497172,-0.8718329637060322,-2.092541658211576,-0.2570590938383336,0.6573201869441768,-0.3223983493199612,0.2929415835880526,-0.5589462255492581,-0.4030618788518543,-0.4369241172448026,-1.1122449586186
2025-07-08,000660.KS,0,-0.0035461174426202,-1.1212336304368462,-0.3469282016504982,-1.4638501094227996,-1.027884888928845,-0.226825747167915,0.7965588199003708,0.6051548511698964,0.2312062386524257,-0.1998220242433798,1.0745787788691703,0.1526042229423063,0.1143957705394718,0.2271683911264737,-0.1047266659867166,-0.2872428823497172,0.3241017252529118,-0.5230869897379549,-0.1640034720466308,-0.6963088946842603,-0.3221069996987685,1.464707917940265,-0.2520387886826844,-0.4642750864626439,-0.4369241172448026,-1.0933971474772104
2025-07-09,000660.KS,1,0.0569395709302311,-1.0969259991599738,-0.3166519399982114,-1.4638501094227996,-0.0985601418131513,-0.2825025418514946,0.7845596320716902,0.5840652622129741,-0.4887518457027802,-1.014944770370669,-0.2564275519766144,0.1250672753234024,-0.0093604248232489,0.1980736682816855,1.057619150518998,-0.2872428823497172,0.1801637257965873,-0.089320892738945,-0.1685237504490412,0.2179704422628404,-0.3432372775012823,0.2929415835880526,-0.4382907721341189,-0.4455277316655975,-0.4369241172448026,-1.1304000457501195
2025-07-10,000660.KS,0,-0.0084176039370904,-1.0509618111629837,-0.3127028117779534,-1.4638501094227996,1.0790409107073022,-0.0645465920708318,0.84210414081902,0.6786263259492438,1.141938620826762,-0.0896421092207181,1.567614607446602,0.371203292270871,0.4829951108143387,0.2565155430772848,-0.2665775117514684,-0.2872428823497172,1.4146859076940297,0.6961246375748313,-0.0332334587262662,0.4603910583578709,-0.2056969505562838,1.464707917940265,0.0309506786616111,-0.1523854675386858,-0.4369241172448026,-1.0814709693454692
2025-07-11,000660.KS,1,0.0186756582437761,-1.1043068825487112,-0.2718957322766981,-1.4638501094227996,-0.2625352029501827,-0.1575687037286315,0.8070509260156848,0.5315312805007842,-0.5302922123083897,1.082862325910296,-0.4033349772538115,0.3221604558644017,0.2644023644383165,0.2064758713512132,1.5481325188266604,-0.2872428823497172,0.6625167360304138,1.2062746316684283,-0.1334760339513294,-0.7563809292648813,-0.160976609616256,-0.292941583588053,-0.0713333478284744,-0.1585910530273434,-0.4369241172448026,-1.1229647710495567
2025-07-14,000660.KS,0,-0.0049997646455823,-1.057192438625694,-0.2903248163156353,-1.4638501094227996,1.5759920336794182,-0.2474308974067693,0.8071872267403691,0.2297830886769085,-0.5894533938758483,-0.252907491858196,0.4137054464175307,0.3805143105416822,0.3665532930379924,0.2159035128845822,-0.4127333321307719,-0.2872428823497172,0.6147802053453368,1.2661203486648342,-0.1171123633993794,0.5068113334813256,-0.0963911548430488,0.2929415835880526,-0.0789507935898495,-0.2618125794128911,-0.4369241172448026,-1.0985188194790072
2025-07-15,000660.KS,0,-0.0083753037661323,-1.1624871624990227,-0.2811101144718945,-1.4638501094227996,-0.4106092489583416,-0.10519561882411,0.6216784283266664,-0.044509798724765,0.5831096779486641,1.5776626612879034,-0.3002645959858665,0.334699029759038,0.2098946560356367,0.1847200480745914,0.4001269652940601,-0.2872428823497172,0.1436579850418367,0.917086873596249,-0.1927151136765052,-1.694115980593315,-0.092810892272997,-0.878824750764159,-0.3246768085467206,-0.3257378307545162,-0.4369241172448026,-1.052293076585534
2025-07-16,000660.KS,0,-0.0895271115528894,-1.126763132490154,-0.2745283894920363,-1.4638501094227996,0.4129194532631843,-0.2263849964992236,0.782290475102902,-0.3830551888675814,-0.6671672874782673,-0.4003406784206245,-0.4020593483033279,0.3007375210650128,0.0188835014988525,0.1390730082782543,-0.3101902775329566,-0.2872428823497172,-0.3836501244291563,0.7512072988779902,-0.2117144708101943,2.879733150406865,-0.1376112712055736,-0.292941583588053,-0.2603184212009821,-0.6315270379401544,-0.4369241172448026,-1.1059417030917196
2025-07-17,000660.KS,0,-0.0018553554029104,-1.0049113763305608,-0.3140192537112424,-1.4638501094227996,-0.3067203655397502,0.4745040137510625,0.4735686275612735,-0.9534284572170064,3.429066961826999,0.4196238195269147,-2.6155589853821524,-0.1056198865028514,-1.0059383035021403,-0.0221818353762604,-0.4114642295281925,0.7351059483109726,-2.256570635605031,-1.6340768295493713,-0.4702941365485567,1.884143584794036,-0.450717594983896,-1.464707917940265,0.742829907618026,-0.0518488752474075,-0.4369241172448026,-1.0585591588488634
2025-07-18,000660.KS,1,0.0130112790471685,-1.0428674813883527,-0.3495610141544258,-1.4638501094227996,-0.4093234899877053,0.0262059134398598,0.8665063097881696,-1.2811934374475695,-0.977302420366682,-0.2969014225636486,-0.2054399328398002,-0.0915145488598584,-1.0454681812613018,-0.0382110740575492,-2.6136392030267053,-0.2872428823497172,-2.005460049861524,-1.6042024003977378,-0.387312199677752,-0.5156394342843742,-0.6541581237113846,-0.878824750764159,0.7438649027973807,0.1317500723075169,-0.4369241172448026,-1.1644530524628758
2025-07-21,000660.KS,0,-0.0146789743051157,-1.128614513825584,-0.3561427242160838,-1.4638501094227996,-2.640400962630117,-0.3052734925315299,0.7206961981300407,-0.9561670995448458,-1.2003366540305014,-0.3990604841711764,0.2428870802962404,-0.0064173524071066,-0.939421254119146,-0.0355410972184821,-0.2158507544751276,-0.2872428823497172,-1.134354938402573,-1.7921027642481595,-0.2598823236348375,-1.0739165768635526,-0.7367689217534031,0.8788247507641588,0.282371940181858,0.0722093677973179,-0.4369241172448026,-1.128525738215166
2025-07-22,000660.KS,1,0.0018621486411387,-1.1624871624990227,-0.3416628214645337,-1.4638501094227996,-0.2111426811109004,-0.224514347646277,0.6122603539255763,-0.8791585792847373,0.3385053740769525,-2.620481929231141,-0.5921565619010598,-0.0842409729823511,-1.0691432599009016,-0.0472786309404253,0.2301825367588701,-0.2872428823497172,-0.947705479262149,-1.8182643964884768,-0.2134006756471695,-1.694115980593315,-0.8129382449682092,-0.292941583588053,0.2814639901484458,-0.0965432520562379,-0.4369241172448026,-1.0059805960771089
2025-07-23,000660.KS,1,0.0018588041452243,-1.1381603783249814,-0.3561428122507044,-1.4638501094227996,0.2407445849312665,-0.2271777151544968,0.6942697257850201,-0.8428705490271472,-0.2138177332641565,-0.2017373951092553,-0.0933326842230236,-0.0759643827207125,-1.0208959179700694,-0.0362733570747193,-0.6005888714771711,-0.2872428823497172,-0.3428833375562219,-1.7431152913757555,-0.2086557919121788,4.648913285754266,-0.8342767831826445,-0.292941583588053,0.1700995860726401,-0.6611510464420436,-0.4369241172448026,-1.0441526867872508
2025-07-24,000660.KS,0,-0.0129871385002896,-1.0781601909128995,-0.3311319299245348,-1.4638501094227996,-0.6009303029121066,-0.1649547225587339,0.6795917840992717,-0.5379943405096789,0.1228132892243546,0.2481941181818018,-0.0934335428180741,-0.051413504178535,-0.9608156677283934,-0.0271531849985595,-0.1043170667725849,-0.2872428823497172,-0.2904745121176085,-0.2710573950435451,-0.2061294763675292,0.9307811347385592,-0.8183739131852343,0.8788247507641588,0.1949999476698362,-0.6611510464420436,-0.4369241172448026,-1.130387654662269
